h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.49411,0.871699,0.609776,0.128422,"{'att': 361, 'def': 39}","{'att': 138, 'def': 20}",4,2,1,1,1.9291,d,2023-08-12 17:30:00,0,1,0,1,0.48135399999999995
h,0.370077,2.12458,0.370077,2.12458,"{'att': 297, 'def': 27}","{'att': 177, 'def': 19}",4,7,0,1,0.1601,l,2023-08-18 17:30:00,0,0,1,0,-1.754503
a,2.50232,1.81377,1.75904,1.0705,"{'att': 202, 'def': 29}","{'att': 165, 'def': 13}",5,6,2,3,1.8844,l,2023-08-26 17:30:00,0,0,1,0,0.6885399999999999
h,0.403052,0.645541,0.403052,0.645541,"{'att': 241, 'def': 19}","{'att': 102, 'def': 22}",1,7,0,0,1.0383,d,2023-09-03 14:15:00,0,1,0,1,-0.242489
a,0.853213,2.06489,0.853213,2.06489,"{'att': 253, 'def': 12}","{'att': 179, 'def': 21}",2,10,1,0,0.5004000000000001,w,2023-09-16 16:30:00,1,0,0,3,-1.2116770000000001
a,2.42602,4.19225,1.68287,3.44897,"{'att': 236, 'def': 13}","{'att': 227, 'def': 15}",6,16,3,5,0.4815999999999999,l,2023-09-23 12:00:00,0,0,1,0,-1.7661
h,1.21366,1.62815,1.21366,1.62815,"{'att': 291, 'def': 24}","{'att': 116, 'def': 19}",5,12,2,2,1.0312000000000001,d,2023-09-26 19:30:00,0,1,0,1,-0.41449
a,1.33689,1.78616,1.33689,1.04288,"{'att': 270, 'def': 26}","{'att': 161, 'def': 19}",4,4,2,2,1.0026,d,2023-09-30 14:15:00,0,1,0,1,0.2940099999999999
h,0.919992,0.509313,0.919992,0.509313,"{'att': 275, 'def': 28}","{'att': 271, 'def': 29}",4,2,1,1,1.7267000000000001,d,2023-10-07 16:30:00,0,1,0,1,0.410679
a,2.03914,2.0056,2.03914,2.0056,"{'att': 214, 'def': 24}","{'att': 148, 'def': 17}",1,10,0,1,1.3816,l,2023-10-21 12:00:00,0,0,1,0,0.03354000000000035
h,0.722341,0.292202,0.722341,0.292202,"{'att': 99, 'def': 14}","{'att': 167, 'def': 23}",7,0,0,0,1.7138,d,2023-10-28 16:30:00,0,1,0,1,0.430139
a,0.540374,2.84664,0.540374,2.84664,"{'att': 246, 'def': 25}","{'att': 209, 'def': 15}",1,15,0,2,0.14,l,2023-11-04 15:15:00,0,0,1,0,-2.306266
a,0.945212,2.29683,0.945212,2.29683,"{'att': 340, 'def': 29}","{'att': 155, 'def': 21}",2,15,0,1,0.48760000000000003,l,2023-11-25 20:00:00,0,0,1,0,-1.3516179999999998
h,0.8514,0.251799,0.8514,0.251799,"{'att': 81, 'def': 19}","{'att': 225, 'def': 21}",6,1,1,1,1.9248999999999998,d,2023-11-29 20:00:00,0,1,0,1,0.599601
h,0.909609,0.277842,0.909609,0.277842,"{'att': 145, 'def': 27}","{'att': 283, 'def': 20}",6,4,0,0,1.979,d,2023-12-03 13:00:00,0,1,0,1,0.631767
h,0.533315,0.554467,0.533315,0.554467,"{'att': 326, 'def': 22}","{'att': 145, 'def': 13}",4,2,1,0,1.3152,w,2023-12-09 20:00:00,1,0,0,3,-0.02115200000000006
a,1.51369,0.314828,1.51369,0.314828,"{'att': 229, 'def': 15}","{'att': 148, 'def': 27}",2,4,0,0,2.3385000000000002,d,2023-12-17 13:00:00,0,1,0,1,1.198862
h,1.68391,1.5871,1.68391,1.5871,"{'att': 253, 'def': 16}","{'att': 173, 'def': 28}",3,6,3,2,1.3957000000000002,w,2023-12-21 20:30:00,1,0,0,3,0.09681000000000006
a,0.840414,1.87575,0.840414,1.87575,"{'att': 280, 'def': 13}","{'att': 161, 'def': 22}",5,14,0,1,0.5676,l,2024-01-03 18:15:00,0,0,1,0,-1.035336
h,2.59976,0.711693,2.59976,0.711693,"{'att': 166, 'def': 33}","{'att': 193, 'def': 36}",8,2,1,1,2.638,d,2024-01-13 15:15:00,0,1,0,1,1.888067
a,0.430539,1.7328,0.430539,1.7328,"{'att': 207, 'def': 24}","{'att': 214, 'def': 20}",2,7,1,1,0.4113,d,2024-01-20 15:15:00,0,1,0,1,-1.302261
h,1.72961,0.400759,1.72961,0.400759,"{'att': 237, 'def': 14}","{'att': 307, 'def': 12}",9,7,0,1,2.4613,l,2024-01-27 20:00:00,0,0,1,0,1.3288510000000002
a,0.469702,1.95995,0.469702,1.95995,"{'att': 292, 'def': 20}","{'att': 193, 'def': 31}",2,4,0,4,0.312,l,2024-02-02 20:00:00,0,0,1,0,-1.490248
h,0.82898,1.40787,0.82898,1.40787,"{'att': 232, 'def': 25}","{'att': 221, 'def': 24}",1,2,2,1,0.8062,w,2024-02-11 15:15:00,1,0,0,3,-0.5788899999999999
h,0.188904,1.20859,0.188904,1.20859,"{'att': 207, 'def': 16}","{'att': 89, 'def': 27}",1,14,1,2,0.4444,l,2024-02-18 17:30:00,0,0,1,0,-1.019686
a,1.80166,0.501891,1.80166,0.501891,"{'att': 204, 'def': 22}","{'att': 187, 'def': 16}",9,4,1,1,2.4265,d,2024-02-24 17:30:00,0,1,0,1,1.299769
h,0.943297,1.08616,0.943297,1.08616,"{'att': 274, 'def': 26}","{'att': 163, 'def': 19}",1,7,1,0,1.2103000000000002,w,2024-03-03 17:30:00,1,0,0,3,-0.14286299999999996
a,0.504754,2.06225,0.504754,1.31898,"{'att': 335, 'def': 28}","{'att': 195, 'def': 26}",4,8,0,1,0.2944,l,2024-03-08 20:00:00,0,0,1,0,-0.814226
h,1.65502,0.295993,1.65502,0.295993,"{'att': 215, 'def': 31}","{'att': 220, 'def': 20}",6,5,1,0,2.4885,w,2024-03-16 13:00:00,1,0,0,3,1.359027
a,0.673736,1.33845,0.673736,1.33845,"{'att': 263, 'def': 25}","{'att': 222, 'def': 18}",4,5,0,0,0.7507999999999999,d,2024-03-30 17:30:00,0,1,0,1,-0.6647139999999999
h,0.592998,1.81161,0.592998,1.81161,"{'att': 340, 'def': 29}","{'att': 250, 'def': 13}",3,7,0,1,0.447,l,2024-04-13 16:30:00,0,0,1,0,-1.2186119999999998
a,0.879845,1.72842,0.879845,1.72842,"{'att': 350, 'def': 13}","{'att': 287, 'def': 21}",1,0,1,2,0.6959,l,2024-04-22 19:00:00,0,0,1,0,-0.8485750000000001
a,0.827497,0.441837,0.827497,0.441837,"{'att': 226, 'def': 32}","{'att': 160, 'def': 21}",2,4,1,1,1.7158,d,2024-04-28 12:00:00,0,1,0,1,0.38566000000000006
h,0.328479,0.874778,0.328479,0.874778,"{'att': 219, 'def': 19}","{'att': 311, 'def': 17}",4,4,0,1,0.7036,l,2024-05-04 19:00:00,0,0,1,0,-0.5462989999999999
h,0.45718,0.313172,0.45718,0.313172,"{'att': 273, 'def': 28}","{'att': 193, 'def': 15}",6,6,1,0,1.4219,w,2024-05-11 12:00:00,1,0,0,3,0.14400799999999997
a,0.919263,0.428998,0.919263,0.428998,"{'att': 231, 'def': 19}","{'att': 231, 'def': 21}",6,4,1,1,1.8297999999999999,d,2024-05-14 17:30:00,0,1,0,1,0.49026500000000006
h,2.45608,0.238391,2.45608,0.238391,"{'att': 249, 'def': 20}","{'att': 206, 'def': 16}",8,1,2,2,2.7706999999999997,d,2024-05-19 17:00:00,0,1,0,1,2.217689
a,1.34437,1.07908,1.34437,1.07908,"{'att': 221, 'def': 15}","{'att': 256, 'def': 25}",2,5,2,1,1.6262999999999999,w,2024-05-26 12:00:00,1,0,0,3,0.26529
