event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,69,69,1090649,1207583,1090649,15,0,1000,0,0,7
2,60,129,2639060,2706388,764559,25,14,1001,1,0,16
3,68,197,517741,533137,158409,5,48,1007,1,0,15
4,89,286,278048,286506,33884,5,36,1008,1,0,7
5,54,340,1563964,1647247,23780,15,36,1012,0,0,7
6,72,412,917268,938475,16153,10,51,1010,2,0,8
7,82,494,896241,924400,8266,10,9,1012,1,0,8
8,69,563,2412978,2459544,10707,20,1,1018,1,0,15
9,68,631,602559,636247,2561,5,1,1019,0,0,7
10,79,710,1814188,1881573,2701,15,0,1019,0,0,6
11,45,755,2845634,2974866,1871,25,0,1025,0,0,7
12,50,805,2211550,2252205,1400,20,5,1029,1,0,9
13,76,881,27085,32404,108,1,5,1030,0,0,6
14,71,952,3044997,3071969,141,25,1,1028,2,0,6
15,48,1000,6550554,6610566,378,55,2,1030,1,0,4
16,88,1088,456606,462776,200,5,1,1026,3,0,5
17,69,1157,6266918,6292289,630,50,11,1030,2,0,5
18,35,1192,10270102,10298194,1665,85,4,1031,2,0,14
19,47,1239,3124540,3262835,1145,25,4,1032,0,0,0
20,66,1305,531332,539234,489,5,1,1031,2,0,1
21,49,1354,6339368,6378409,916,50,4,1030,1,0,13
22,40,1394,6437818,6508480,1109,55,19,1029,1,0,12
23,45,1439,5828715,5885634,890,50,10,1027,1,0,10
24,65,1504,2745850,2779759,971,25,24,1027,1,0,3
25,71,1575,2204686,2251938,1019,20,47,1030,1,0,3
26,77,1652,1241612,1265155,699,10,53,1029,1,0,4
27,61,1713,1138398,1152762,299,10,25,1030,1,0,15
28,89,1802,181444,187905,129,5,11,1030,1,0,2
29,55,1857,6312677,6339405,257,50,4,1032,1,0,4
30,61,1918,774708,823722,202,10,4,1034,0,0,19
31,69,1987,358292,367996,142,5,6,1034,2,0,0
32,53,2040,4192241,4365210,200,35,6,1035,0,0,2
33,115,2155,367414,381115,184,5,6,1034,0,0,10
34,46,2201,3417779,3434269,453,30,12,1032,2,0,0
35,51,2252,6178572,6368974,599,50,17,1032,0,0,5
36,94,2346,725339,743416,313,10,20,1042,1,0,0
37,27,2373,4984831,5137966,300,40,20,1043,0,0,26
