event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,46,46,6908104,7074155,6908093,75,0,1000,0,0,3
2,43,89,7673712,7747602,7467022,75,0,1000,0,0,8
3,64,153,1004529,1022754,4389105,10,9,998,2,0,6
4,78,231,1475616,1525510,2489563,15,7,996,0,0,8
5,66,297,160173,173545,839787,5,7,1002,0,0,0
6,75,372,610365,625613,376805,10,28,1005,2,0,10
7,65,437,4977295,5018567,523453,45,6,1009,1,0,6
8,67,504,2812309,2877817,528564,25,6,1017,0,0,12
9,40,544,8044269,8158420,779087,70,6,1016,0,0,6
10,87,631,568152,584412,451663,5,0,1018,1,0,16
11,51,682,1387338,1403819,286419,15,2,1020,2,0,6
12,60,742,673480,681674,125506,10,2,1017,2,0,6
13,71,813,86318,99737,26022,1,2,1018,0,0,2
14,57,870,7321235,7350920,61018,60,7,1020,1,0,3
15,61,931,2210865,2241056,45846,20,17,1020,1,0,13
16,85,1016,673937,681371,30667,10,0,1028,3,0,3
17,80,1096,3009682,3061435,34204,25,0,1032,0,0,2
18,51,1147,3442785,3474294,28354,30,1,1032,2,0,18
19,58,1205,761486,767761,10720,10,7,1032,2,0,8
20,54,1259,2207484,2281027,10065,20,7,1032,0,0,2
21,55,1314,3872082,3978579,11009,35,7,1032,0,0,11
22,47,1361,3298921,3308642,8361,30,18,1030,3,0,10
23,53,1414,2765953,2782000,4410,25,13,1031,2,0,13
24,73,1487,861867,898002,2804,10,13,1034,0,0,4
25,78,1565,803461,814080,1928,10,19,1038,2,0,3
26,67,1632,3648808,3681558,2276,30,8,1040,1,0,3
27,55,1687,2231460,2313324,1495,20,8,1040,0,0,11
28,79,1766,905766,923557,1199,10,2,1042,1,0,0
29,57,1823,5527230,5619459,1800,45,2,1044,0,0,2
30,65,1888,372055,395434,1157,5,2,1045,0,0,13
31,65,1953,791255,799503,901,10,57,1046,3,0,0
32,58,2011,2553534,2694553,963,20,11,1034,0,0,12
33,134,2145,42342,57263,345,1,36,1031,1,0,0
34,59,2204,1051813,1113751,376,10,36,1031,0,0,15
35,56,2260,4156291,4302896,373,35,36,1033,0,0,16
36,82,2342,2797753,2823452,379,25,19,1035,2,0,11
37,32,2374,3439903,3539546,280,30,19,1037,0,0,2
