name,time,event
freehit,2025-08-29T14:22:33.325225Z,3
3xc,2025-09-26T16:31:56.140069Z,6
wildcard,2025-10-17T09:42:19.028815Z,8
bboost,2025-11-01T13:10:30.563384Z,10
wildcard,2026-04-10T20:37:01.492711Z,33
freehit,2026-04-19T14:08:12.417195Z,34
3xc,2026-05-08T20:30:43.353492Z,36
bboost,2026-05-15T17:11:51.556162Z,37
