h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.2977,1.24958,1.2977,1.24958,"{'att': 159, 'def': 18}","{'att': 306, 'def': 14}",8,3,2,2,1.3703,d,2023-08-13 13:00:00,0,1,0,1,0.04812000000000016
a,1.91808,0.641589,1.91808,0.641589,"{'att': 273, 'def': 15}","{'att': 190, 'def': 33}",3,10,4,1,2.3276,w,2023-08-19 15:00:00,1,0,0,3,1.276491
h,1.42165,1.8496,1.42165,1.08951,"{'att': 186, 'def': 15}","{'att': 187, 'def': 32}",9,2,1,3,1.0295999999999998,l,2023-08-27 13:00:00,0,0,1,0,0.3321400000000001
a,0.793407,1.33906,0.793407,1.33906,"{'att': 314, 'def': 24}","{'att': 186, 'def': 21}",2,8,0,1,0.9157,l,2023-09-03 13:00:00,0,0,1,0,-0.5456529999999999
a,1.03603,2.27232,1.03603,2.27232,"{'att': 246, 'def': 34}","{'att': 347, 'def': 26}",5,8,2,2,0.4714,d,2023-09-17 13:00:00,0,1,0,1,-1.2362900000000001
h,1.38233,0.933593,1.38233,0.933593,"{'att': 309, 'def': 25}","{'att': 125, 'def': 27}",2,12,0,0,1.7506,d,2023-09-24 15:05:00,0,1,0,1,0.44873700000000005
a,2.77044,0.799881,2.01035,0.799881,"{'att': 278, 'def': 15}","{'att': 343, 'def': 21}",5,8,3,0,2.6541,w,2023-10-01 15:05:00,1,0,0,3,1.2104689999999998
a,0.495893,1.74936,0.495893,1.74936,"{'att': 368, 'def': 17}","{'att': 271, 'def': 27}",8,8,0,2,0.42380000000000007,l,2023-10-22 13:00:00,0,0,1,0,-1.253467
h,3.2823,0.877804,3.2823,0.877804,"{'att': 287, 'def': 19}","{'att': 192, 'def': 20}",6,5,3,0,2.7739,w,2023-10-29 14:00:00,1,0,0,3,2.404496
a,0.583754,1.23178,0.583754,1.23178,"{'att': 470, 'def': 28}","{'att': 186, 'def': 25}",3,13,0,3,0.8124,l,2023-11-03 20:00:00,0,0,1,0,-0.6480260000000001
h,0.651349,0.62039,0.651349,0.62039,"{'att': 373, 'def': 13}","{'att': 251, 'def': 23}",2,10,0,0,1.3393000000000002,d,2023-11-10 20:00:00,0,1,0,1,0.03095899999999996
h,2.19901,2.38593,1.43891,2.38593,"{'att': 197, 'def': 23}","{'att': 212, 'def': 24}",7,6,1,3,1.281,l,2023-11-26 14:00:00,0,0,1,0,-0.9470200000000002
h,2.5147,0.548696,1.7546,0.548696,"{'att': 196, 'def': 44}","{'att': 259, 'def': 14}",12,4,1,1,2.6517,d,2023-11-29 17:00:00,0,1,0,1,1.2059039999999999
a,1.18556,2.46013,1.18556,2.46013,"{'att': 314, 'def': 27}","{'att': 178, 'def': 39}",5,13,0,2,0.5406,l,2023-12-03 14:00:00,0,0,1,0,-1.27457
h,1.34889,1.61301,1.34889,1.61301,"{'att': 297, 'def': 25}","{'att': 148, 'def': 15}",4,11,0,0,1.1419,d,2023-12-08 20:00:00,0,1,0,1,-0.26412000000000013
a,0.766157,0.850081,0.766157,0.850081,"{'att': 223, 'def': 14}","{'att': 243, 'def': 24}",3,6,1,0,1.2633999999999999,w,2023-12-17 14:00:00,1,0,0,3,-0.083924
h,1.51091,1.20263,1.51091,1.20263,"{'att': 274, 'def': 20}","{'att': 144, 'def': 26}",5,11,1,1,1.6502000000000001,d,2023-12-20 20:00:00,0,1,0,1,0.3082799999999999
a,0.462585,4.34723,0.462585,4.34723,"{'att': 326, 'def': 16}","{'att': 166, 'def': 17}",2,8,0,2,0.0263,l,2024-01-14 14:00:00,0,0,1,0,-3.884645
h,1.37722,0.622726,1.37722,0.622726,"{'att': 328, 'def': 27}","{'att': 191, 'def': 25}",7,2,0,0,2.019,d,2024-01-28 12:00:00,0,1,0,1,0.7544940000000001
a,0.797935,2.21096,0.797935,1.45087,"{'att': 206, 'def': 20}","{'att': 212, 'def': 19}",2,10,1,2,0.39530000000000004,l,2024-02-03 16:00:00,0,0,1,0,-0.6529350000000002
h,1.78103,1.29775,1.78103,1.29775,"{'att': 245, 'def': 21}","{'att': 232, 'def': 18}",9,13,1,2,1.7456,l,2024-02-11 16:05:00,0,0,1,0,0.48327999999999993
h,3.04692,0.929361,2.28683,0.929361,"{'att': 176, 'def': 25}","{'att': 219, 'def': 24}",9,4,3,0,2.6531,w,2024-02-18 14:00:00,1,0,0,3,1.357469
