event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,48,48,6360211,6360536,6360201,70,0,1000,0,0,6
2,59,107,2894935,2894999,4165562,30,9,1000,1,0,7
3,49,156,5135661,5135763,3876509,50,40,1002,1,0,5
4,79,235,1290624,1290808,2050274,15,2,1001,0,0,11
5,58,293,809507,809649,1061887,10,2,1008,0,0,0
6,76,369,532219,532370,449636,5,24,1013,2,0,11
7,74,443,2453204,2453337,379851,25,17,1015,1,0,11
8,70,513,2053797,2054177,338437,20,17,1023,0,0,14
9,40,553,8309233,8309445,534810,70,6,1021,1,0,10
10,84,637,947131,947221,344277,10,2,1021,1,0,16
11,52,689,1190350,1190406,203785,10,15,1023,2,0,6
12,70,759,153154,153163,46557,5,19,1024,1,0,6
13,71,830,86318,86569,8196,1,19,1024,0,0,1
14,79,909,1189370,1189446,5081,10,24,1025,1,0,3
15,59,968,2698708,2698912,4319,25,7,1027,1,0,3
16,83,1051,877003,877082,3339,10,11,1027,4,0,3
17,71,1122,5492496,5492593,7450,45,11,1033,0,0,6
18,32,1154,11149986,11150016,19361,90,5,1030,3,0,16
19,31,1185,10674394,10674505,33204,85,11,1031,1,0,7
20,54,1239,2357536,2357632,29952,20,1,1029,1,0,2
21,65,1304,1151359,1151425,19190,10,1,1028,0,0,9
22,34,1338,9580492,9580643,28382,80,8,1024,1,0,7
23,46,1384,5376794,5376940,23150,45,1,1025,1,0,10
24,84,1468,114367,114401,8408,1,0,1025,1,0,6
25,71,1539,2261594,2261696,8555,20,18,1029,2,0,25
26,84,1623,412485,412512,3761,5,18,1032,0,0,7
27,53,1676,2812957,2813138,2780,25,18,1033,0,0,12
28,93,1769,83005,83026,995,1,4,1035,3,0,3
29,64,1833,3658307,3658460,1028,30,4,1039,0,0,2
30,69,1902,169837,169940,525,5,4,1044,0,0,26
31,66,1968,633987,634068,379,5,4,1047,1,0,0
32,58,2026,2553534,2554762,430,20,13,1036,0,0,12
33,134,2160,42342,42818,136,1,38,1033,1,0,0
34,59,2219,1051813,1052450,152,10,38,1033,0,0,6
35,56,2275,4156291,4156878,161,35,38,1035,0,0,16
36,76,2351,4324162,4324172,226,35,15,1039,4,0,17
37,23,2374,6428984,6429315,281,50,15,1043,0,0,11
