name,time,event
bboost,2025-10-23T15:42:03.865628Z,9
freehit,2025-11-25T08:56:21.096855Z,13
3xc,2025-12-12T06:37:43.205987Z,16
wildcard,2025-12-21T00:07:19.705849Z,18
bboost,2026-02-10T05:36:41.171072Z,26
freehit,2026-03-20T06:17:18.282557Z,31
wildcard,2026-04-20T08:07:42.434442Z,34
3xc,2026-05-08T13:37:33.550470Z,36
