element_in,element_in_cost,element_out,element_out_cost,entry,event,time
249,75,64,87,1040253,37,2026-05-15T15:29:37.809078Z
666,89,624,77,1040253,36,2026-05-08T21:22:56.107438Z
417,66,515,76,1040253,36,2026-05-08T21:22:56.101812Z
694,46,77,41,1040253,34,2026-04-24T04:25:01.219649Z
568,51,6,60,1040253,34,2026-04-24T04:25:01.219194Z
1,60,32,50,1040253,34,2026-04-24T04:25:01.218894Z
341,39,470,40,1040253,34,2026-04-24T04:25:01.218646Z
47,74,82,79,1040253,34,2026-04-24T04:25:01.218253Z
606,45,151,45,1040253,34,2026-04-24T04:25:01.218020Z
624,77,136,74,1040253,34,2026-04-24T04:25:01.217798Z
242,51,160,55,1040253,34,2026-04-24T04:25:01.217467Z
515,75,84,53,1040253,34,2026-04-23T14:08:43.992658Z
136,74,178,62,1040253,34,2026-04-23T14:08:43.992463Z
64,87,661,89,1040253,34,2026-04-23T14:08:43.992208Z
178,62,749,44,1040253,32,2026-04-08T20:44:46.363323Z
449,103,381,140,1040253,32,2026-04-08T20:44:46.363017Z
151,45,634,43,1040253,32,2026-04-08T20:44:46.362596Z
160,55,21,69,1040253,32,2026-04-08T20:44:46.356714Z
374,55,372,57,1040253,31,2026-03-20T18:15:03.166779Z
317,46,473,53,1040253,31,2026-03-20T18:06:07.747258Z
568,51,38,44,1040253,31,2026-03-20T06:29:46.327452Z
314,49,469,51,1040253,31,2026-03-20T06:29:46.327113Z
473,53,370,57,1040253,31,2026-03-20T06:29:46.326797Z
366,54,32,50,1040253,31,2026-03-20T06:29:46.326308Z
469,51,470,40,1040253,31,2026-03-20T06:17:39.471713Z
38,44,634,43,1040253,31,2026-03-20T06:17:39.471506Z
684,51,77,41,1040253,31,2026-03-20T06:17:39.471222Z
136,73,661,89,1040253,31,2026-03-20T06:17:39.471011Z
624,75,749,44,1040253,31,2026-03-20T06:17:39.470810Z
249,78,430,142,1040253,31,2026-03-20T06:17:39.470613Z
329,60,517,54,1040253,31,2026-03-20T06:17:39.470400Z
47,75,84,53,1040253,31,2026-03-20T06:17:39.470148Z
485,73,82,79,1040253,31,2026-03-20T06:17:39.469918Z
449,102,21,69,1040253,31,2026-03-20T06:17:39.469680Z
235,106,381,140,1040253,31,2026-03-20T06:17:39.469244Z
372,57,6,60,1040253,31,2026-03-20T06:17:39.469028Z
370,57,5,68,1040253,31,2026-03-20T06:17:39.468815Z
373,63,260,48,1040253,31,2026-03-20T06:17:39.468545Z
77,41,291,56,1040253,28,2026-02-27T06:45:26.680257Z
84,53,237,66,1040253,28,2026-02-27T06:45:26.679917Z
381,140,235,105,1040253,28,2026-02-27T06:45:26.672225Z
32,50,287,55,1040253,26,2026-02-10T05:36:12.930325Z
634,43,151,44,1040253,26,2026-02-10T05:36:12.926172Z
749,46,252,42,1040253,25,2026-02-05T07:35:14.922358Z
235,104,382,82,1040253,23,2026-01-24T04:03:52.860960Z
517,53,485,74,1040253,23,2026-01-22T20:25:44.206672Z
237,64,450,80,1040253,22,2026-01-15T12:04:53.108324Z
6,59,295,47,1040253,22,2026-01-15T12:04:53.102133Z
5,64,373,59,1040253,20,2026-01-03T01:10:57.165639Z
450,80,47,72,1040253,18,2025-12-26T17:50:06.780252Z
485,73,414,89,1040253,18,2025-12-26T15:01:51.986845Z
382,81,16,102,1040253,18,2025-12-26T15:01:51.986656Z
291,55,74,45,1040253,18,2025-12-26T15:01:51.986462Z
373,59,531,46,1040253,18,2025-12-26T15:01:51.986225Z
470,40,139,44,1040253,18,2025-12-26T15:01:51.986015Z
287,55,220,48,1040253,18,2025-12-26T15:01:51.985722Z
139,44,470,40,1040253,18,2025-12-23T08:01:33.651978Z
74,45,373,59,1040253,18,2025-12-23T08:01:33.651677Z
531,46,191,39,1040253,18,2025-12-23T08:01:33.651425Z
414,89,449,91,1040253,18,2025-12-23T08:01:33.651082Z
47,71,329,57,1040253,18,2025-12-22T00:30:02.061713Z
661,87,136,70,1040253,18,2025-12-21T00:07:34.500689Z
329,57,488,69,1040253,18,2025-12-21T00:07:34.500425Z
82,76,517,54,1040253,18,2025-12-21T00:07:34.500095Z
295,46,8,65,1040253,18,2025-12-21T00:07:34.499763Z
8,65,256,59,1040253,16,2025-12-12T18:20:58.160601Z
16,102,119,84,1040253,16,2025-12-12T06:36:49.230212Z
252,42,283,77,1040253,16,2025-12-11T16:17:46.059643Z
136,69,624,75,1040253,16,2025-12-09T13:16:11.298109Z
151,44,224,61,1040253,15,2025-12-05T21:31:15.479065Z
488,68,241,57,1040253,15,2025-12-05T21:31:15.473938Z
110,45,195,38,1040253,13,2025-11-28T20:03:40.533214Z
373,60,6,60,1040253,13,2025-11-28T20:03:40.532917Z
582,65,82,79,1040253,13,2025-11-28T18:25:41.155661Z
6,60,110,45,1040253,13,2025-11-28T18:25:41.155042Z
517,53,160,62,1040253,13,2025-11-28T18:24:32.930795Z
82,79,414,80,1040253,13,2025-11-28T18:24:32.930544Z
8,63,373,60,1040253,13,2025-11-28T18:24:32.930284Z
411,51,37,45,1040253,13,2025-11-28T16:40:14.219955Z
32,50,736,57,1040253,13,2025-11-28T16:40:14.219605Z
110,45,260,48,1040253,13,2025-11-28T16:35:14.684266Z
37,45,256,58,1040253,13,2025-11-28T16:35:14.684021Z
414,80,21,67,1040253,13,2025-11-28T16:35:14.683765Z
160,62,517,53,1040253,13,2025-11-28T16:35:14.683418Z
136,65,283,78,1040253,13,2025-11-26T04:25:54.607039Z
120,70,241,58,1040253,13,2025-11-26T04:25:54.606421Z
252,42,624,76,1040253,13,2025-11-26T03:16:38.544418Z
47,69,449,89,1040253,13,2025-11-26T03:16:38.544223Z
381,142,119,85,1040253,13,2025-11-26T03:16:38.544014Z
195,38,191,39,1040253,13,2025-11-26T03:16:38.543819Z
36,46,224,61,1040253,13,2025-11-26T03:16:38.543625Z
