h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.07298,1.31418,2.07298,1.31418,"{'att': 160, 'def': 24}","{'att': 347, 'def': 9}",7,3,0,1,1.9167,l,2025-08-15 18:45:00,0,0,1,0,0.7587999999999999
h,3.337,1.05457,1.81681,1.05457,"{'att': 289, 'def': 18}","{'att': 415, 'def': 16}",6,2,5,2,2.7224,w,2025-08-23 15:00:00,1,0,0,3,0.76224
a,0.896862,3.15727,0.896862,3.15727,"{'att': 192, 'def': 11}","{'att': 199, 'def': 21}",4,8,0,1,0.11099999999999999,l,2025-08-31 18:45:00,0,0,1,0,-2.260408
h,2.83367,0.187377,2.07357,0.187377,"{'att': 216, 'def': 32}","{'att': 328, 'def': 7}",15,0,4,0,2.9109000000000003,w,2025-09-12 18:45:00,1,0,0,3,1.8861930000000002
h,1.77744,0.919565,1.77744,0.919565,"{'att': 417, 'def': 25}","{'att': 164, 'def': 21}",5,7,1,0,2.0659,w,2025-09-22 18:45:00,1,0,0,3,0.8578749999999999
a,2.00258,1.0976,2.00258,1.0976,"{'att': 273, 'def': 31}","{'att': 323, 'def': 20}",3,5,2,1,2.0872,w,2025-09-26 18:45:00,1,0,0,3,0.9049800000000001
a,2.67719,0.1529,2.67719,0.1529,"{'att': 259, 'def': 23}","{'att': 401, 'def': 6}",22,0,3,0,2.8933,w,2025-10-04 15:00:00,1,0,0,3,2.52429
h,4.20445,0.352985,3.44435,0.352985,"{'att': 142, 'def': 21}","{'att': 392, 'def': 14}",13,1,6,2,2.9751,w,2025-10-18 19:05:00,1,0,0,3,3.091365
a,0.765479,1.87596,0.765479,1.11586,"{'att': 201, 'def': 26}","{'att': 452, 'def': 19}",4,4,1,2,0.47040000000000004,l,2025-10-25 19:05:00,0,0,1,0,-0.35038100000000005
h,1.58833,0.996929,1.58833,0.996929,"{'att': 299, 'def': 28}","{'att': 386, 'def': 10}",5,2,2,2,1.8565,d,2025-10-29 19:05:00,0,1,0,1,0.5914010000000001
a,0.698037,1.09464,0.698037,1.09464,"{'att': 265, 'def': 27}","{'att': 337, 'def': 11}",0,6,1,0,0.9718,w,2025-11-01 20:05:00,1,0,0,3,-0.39660300000000004
h,3.09058,0.69584,2.33049,0.69584,"{'att': 244, 'def': 26}","{'att': 398, 'def': 16}",11,4,3,0,2.8008,w,2025-11-08 16:00:00,1,0,0,3,1.6346500000000002
a,3.09163,1.36131,3.09163,1.36131,"{'att': 329, 'def': 14}","{'att': 338, 'def': 24}",8,7,5,1,2.461,w,2025-11-21 19:45:00,1,0,0,3,1.7303199999999999
h,1.62768,1.09387,1.62768,1.09387,"{'att': 125, 'def': 31}","{'att': 405, 'def': 12}",7,4,2,2,1.783,d,2025-11-29 20:05:00,0,1,0,1,0.5338100000000001
a,0.902813,0.572302,0.902813,0.572302,"{'att': 251, 'def': 25}","{'att': 372, 'def': 18}",2,7,0,1,1.7418,l,2025-12-05 20:00:00,0,0,1,0,0.330511
h,2.02467,1.94962,2.02467,1.94962,"{'att': 166, 'def': 11}","{'att': 259, 'def': 21}",14,11,1,0,1.4468,w,2025-12-14 19:45:00,1,0,0,3,0.07505000000000006
h,1.14141,3.16795,1.14141,2.40805,"{'att': 249, 'def': 24}","{'att': 286, 'def': 23}",5,9,0,2,0.24820000000000003,l,2026-01-04 14:00:00,0,0,1,0,-1.2666399999999998
a,3.91118,1.03735,3.91118,1.03735,"{'att': 237, 'def': 24}","{'att': 529, 'def': 21}",12,2,5,2,2.8278,w,2026-01-17 20:05:00,1,0,0,3,2.87383
h,1.07239,1.00288,1.07239,1.00288,"{'att': 273, 'def': 22}","{'att': 417, 'def': 26}",3,4,3,1,1.3901000000000001,w,2026-01-24 20:05:00,1,0,0,3,0.06950999999999996
a,2.71118,1.82048,1.95109,1.06045,"{'att': 300, 'def': 23}","{'att': 308, 'def': 20}",8,7,2,2,2.0089,d,2026-01-31 16:00:00,0,1,0,1,0.8906400000000001
a,0.90611,4.63077,0.90611,4.63077,"{'att': 369, 'def': 29}","{'att': 217, 'def': 18}",3,19,0,5,0.0531,l,2026-02-08 19:45:00,0,0,1,0,-3.72466
h,1.61535,2.39153,1.61535,1.63144,"{'att': 338, 'def': 20}","{'att': 250, 'def': 30}",10,10,2,2,0.8164,d,2026-02-14 16:00:00,0,1,0,1,-0.016089999999999938
a,1.3575,1.33408,0.597409,1.33408,"{'att': 173, 'def': 24}","{'att': 363, 'def': 20}",6,6,0,2,1.3901000000000001,l,2026-02-20 19:45:00,0,0,1,0,-0.736671
h,1.78764,1.78524,1.78764,1.78524,"{'att': 265, 'def': 28}","{'att': 250, 'def': 12}",13,7,3,2,1.3901000000000001,w,2026-03-01 19:45:00,1,0,0,3,0.0023999999999999577
a,1.3226,1.28713,1.3226,1.28713,"{'att': 257, 'def': 32}","{'att': 312, 'def': 27}",4,6,1,0,1.4005999999999998,w,2026-03-07 20:05:00,1,0,0,3,0.03546999999999989
h,1.12898,0.293047,1.12898,0.293047,"{'att': 204, 'def': 26}","{'att': 293, 'def': 21}",3,2,1,0,2.1532,w,2026-03-13 19:45:00,1,0,0,3,0.835933
h,1.02929,1.61107,1.02929,1.61107,"{'att': 279, 'def': 17}","{'att': 263, 'def': 15}",9,5,1,2,0.9029,l,2026-03-22 16:15:00,0,0,1,0,-0.58178
a,3.10791,1.67743,3.10791,1.67743,"{'att': 217, 'def': 17}","{'att': 218, 'def': 24}",7,4,1,2,2.3283,l,2026-04-05 18:45:00,0,0,1,0,1.43048
h,3.31638,0.535052,3.31638,0.535052,"{'att': 278, 'def': 38}","{'att': 317, 'def': 19}",8,3,3,1,2.8334,w,2026-04-10 19:05:00,1,0,0,3,2.7813280000000002
a,2.13073,1.28628,2.13073,1.28628,"{'att': 247, 'def': 20}","{'att': 198, 'def': 11}",7,3,0,2,2.005,l,2026-04-18 15:00:00,0,0,1,0,0.8444499999999997
h,2.82843,1.41493,2.82843,0.654838,"{'att': 187, 'def': 30}","{'att': 343, 'def': 10}",12,3,1,1,2.2965,d,2026-04-26 18:45:00,0,1,0,1,2.173592
a,1.55164,3.07178,1.55164,3.07178,"{'att': 171, 'def': 26}","{'att': 246, 'def': 24}",14,9,0,3,0.5246999999999999,l,2026-05-03 13:00:00,0,0,1,0,-1.52014
a,1.03467,1.23305,0.274577,0.469935,"{'att': 223, 'def': 35}","{'att': 220, 'def': 24}",2,2,1,0,1.0924,w,2026-05-10 19:00:00,1,0,0,3,-0.19535799999999998
