event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,59,59,3111857,3112005,3111856,35,0,1000,0,0,4
2,40,99,8464219,8464354,5742257,80,0,1001,0,0,17
3,45,144,6775454,6775524,5901781,60,20,1001,2,0,6
4,83,227,714713,714741,2971920,10,4,1002,0,0,9
5,49,276,3063933,3064032,2441354,30,4,1009,0,0,15
6,53,329,4324037,4324062,2450602,40,4,1012,0,0,19
7,72,397,3094313,3094323,2395178,30,20,1011,3,4,8
8,74,471,1302642,1302697,1798226,15,20,1018,0,0,14
9,61,532,1735318,1735326,1218833,15,2,1017,2,0,0
10,84,616,880936,880968,827196,10,2,1017,0,0,8
11,58,674,432549,432558,418609,5,2,1017,2,0,5
12,60,734,655427,655446,190191,10,7,1018,1,0,15
13,58,792,525362,525374,93446,5,18,1020,1,0,3
14,81,873,898938,898953,52350,10,6,1022,1,0,4
15,59,932,2698708,2698790,44174,25,2,1026,1,0,11
16,82,1014,965519,965545,34158,10,6,1029,2,0,3
17,88,1102,1440250,1440289,24584,15,6,1031,0,0,9
18,44,1146,6427107,6427172,29842,55,3,1030,2,0,13
19,42,1188,5640268,5640303,28060,45,0,1031,2,0,9
20,56,1244,1944336,1944365,23279,20,0,1026,2,0,3
21,69,1313,659772,659781,12036,10,0,1023,2,0,9
22,39,1352,6637718,6637779,13944,55,0,1025,0,0,8
23,42,1394,7315516,7315553,13970,60,17,1027,2,0,8
24,74,1468,802536,802570,8612,10,4,1028,1,0,1
25,70,1538,2502396,2502466,9131,20,28,1029,1,0,1
26,67,1605,3648808,3648859,10197,30,22,1031,1,0,1
27,52,1657,3394303,3394336,8252,30,17,1032,1,0,9
28,72,1729,1956418,1956457,9395,20,12,1036,1,0,1
29,59,1788,5170097,5170116,11719,45,25,1037,1,0,20
30,78,1866,21386,21391,3914,1,25,1041,0,0,8
31,65,1931,771671,771719,3036,10,33,1045,2,0,1
32,58,1989,2553534,2554006,3192,20,35,1028,0,0,11
33,134,2123,32435,32508,1226,1,35,1030,0,0,0
34,58,2181,1185939,1186170,1369,10,35,1030,0,0,9
35,59,2240,3391075,3391092,1163,30,8,1034,2,0,7
36,90,2330,1226243,1226266,756,10,5,1033,1,0,12
37,34,2364,2927811,2927829,480,25,5,1034,0,0,13
