h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.87447,1.615,1.87447,1.615,"{'att': 203, 'def': 25}","{'att': 229, 'def': 30}",12,7,0,1,1.5695,l,2025-08-16 15:00:00,0,0,1,0,0.2594700000000001
a,1.29098,2.0398,0.530884,2.0398,"{'att': 302, 'def': 20}","{'att': 263, 'def': 35}",2,8,2,1,0.7661,w,2025-08-24 15:15:00,1,0,0,3,-1.5089160000000001
h,4.42054,0.963409,3.66045,0.963409,"{'att': 148, 'def': 18}","{'att': 311, 'def': 17}",13,3,3,1,2.883,w,2025-08-29 18:45:00,1,0,0,3,2.697041
a,1.2242,1.05815,1.2242,1.05815,"{'att': 522, 'def': 23}","{'att': 211, 'def': 19}",4,9,0,2,1.5419999999999998,l,2025-09-14 15:15:00,0,0,1,0,0.16605000000000003
h,3.8174,1.89889,3.8174,1.89889,"{'att': 307, 'def': 21}","{'att': 184, 'def': 20}",8,11,3,0,2.5234,w,2025-09-20 19:05:00,1,0,0,3,1.9185100000000002
a,1.51932,1.57438,1.51932,1.57438,"{'att': 230, 'def': 24}","{'att': 121, 'def': 25}",7,5,0,0,1.3064,d,2025-09-28 18:45:00,0,1,0,1,-0.05505999999999989
a,0.471027,1.27422,0.471027,1.27422,"{'att': 275, 'def': 26}","{'att': 254, 'def': 31}",3,4,2,1,0.6187,w,2025-10-04 19:05:00,1,0,0,3,-0.8031929999999999
h,1.98018,0.583966,1.22008,0.583966,"{'att': 394, 'def': 26}","{'att': 193, 'def': 10}",10,4,2,1,2.4695,w,2025-10-19 13:00:00,1,0,0,3,0.6361140000000001
h,1.87596,0.765479,1.11586,0.765479,"{'att': 452, 'def': 19}","{'att': 201, 'def': 26}",4,4,2,1,2.3364000000000003,w,2025-10-25 19:05:00,1,0,0,3,0.35038100000000005
a,1.23771,3.11925,1.23771,2.35916,"{'att': 282, 'def': 26}","{'att': 307, 'def': 21}",7,6,0,2,0.3012,l,2025-10-29 17:00:00,0,0,1,0,-1.12145
h,3.21467,1.98367,3.21467,1.22357,"{'att': 262, 'def': 11}","{'att': 376, 'def': 21}",7,8,3,0,2.2072,w,2025-11-02 16:15:00,1,0,0,3,1.9910999999999999
a,3.23933,2.4076,3.23933,0.752402,"{'att': 267, 'def': 30}","{'att': 287, 'def': 28}",16,6,4,1,1.9547999999999999,w,2025-11-08 20:05:00,1,0,0,3,2.486928
h,2.2242,0.400272,2.2242,0.400272,"{'att': 315, 'def': 28}","{'att': 380, 'def': 24}",12,5,1,0,2.6403000000000003,w,2025-11-22 16:00:00,1,0,0,3,1.8239280000000002
a,1.96335,1.10642,1.96335,1.10642,"{'att': 266, 'def': 41}","{'att': 302, 'def': 22}",6,2,2,1,2.0559,w,2025-11-30 16:15:00,1,0,0,3,0.85693
a,3.26397,1.1817,3.26397,0.266166,"{'att': 156, 'def': 30}","{'att': 284, 'def': 13}",5,2,2,1,2.6659,w,2025-12-06 16:00:00,1,0,0,3,2.997804
h,1.91622,0.733412,1.91622,0.733412,"{'att': 342, 'def': 36}","{'att': 270, 'def': 27}",4,6,2,0,2.3297999999999996,w,2025-12-14 16:15:00,1,0,0,3,1.182808
a,2.67769,0.46972,2.67769,0.46972,"{'att': 144, 'def': 35}","{'att': 318, 'def': 23}",9,3,3,0,2.7534,w,2026-01-02 19:45:00,1,0,0,3,2.20797
h,2.61821,0.393025,2.61821,0.393025,"{'att': 240, 'def': 31}","{'att': 248, 'def': 38}",10,11,1,0,2.7382,w,2026-01-17 16:00:00,1,0,0,3,2.2251849999999997
a,1.00288,1.07239,1.00288,1.07239,"{'att': 417, 'def': 26}","{'att': 273, 'def': 22}",4,3,1,3,1.2794,l,2026-01-24 20:05:00,0,0,1,0,-0.06950999999999996
h,1.60367,0.407119,1.60367,0.407119,"{'att': 248, 'def': 40}","{'att': 235, 'def': 17}",16,4,1,0,2.3390999999999997,w,2026-01-30 19:45:00,1,0,0,3,1.196551
h,1.01131,1.33597,1.01131,1.33597,"{'att': 213, 'def': 32}","{'att': 255, 'def': 24}",8,8,3,1,1.0703999999999998,w,2026-02-08 14:00:00,1,0,0,3,-0.32466000000000017
a,3.50163,0.399344,2.74153,0.399344,"{'att': 378, 'def': 27}","{'att': 293, 'def': 25}",10,8,5,0,2.9592,w,2026-02-14 20:05:00,1,0,0,3,2.342186
h,1.82827,2.34004,1.82827,2.34004,"{'att': 241, 'def': 28}","{'att': 258, 'def': 23}",8,5,2,3,1.0067000000000002,l,2026-02-21 16:00:00,0,0,1,0,-0.5117700000000001
a,2.03807,0.874721,2.03807,0.874721,"{'att': 392, 'def': 31}","{'att': 240, 'def': 21}",9,3,1,1,2.1940000000000004,d,2026-02-27 19:45:00,0,1,0,1,1.1633489999999997
h,2.22106,0.250806,2.22106,0.250806,"{'att': 286, 'def': 25}","{'att': 304, 'def': 32}",14,1,3,0,2.6687000000000003,w,2026-03-08 14:00:00,1,0,0,3,1.9702540000000002
a,1.01216,2.37345,1.01216,2.37345,"{'att': 195, 'def': 23}","{'att': 302, 'def': 13}",8,2,1,2,0.3761,l,2026-03-14 16:00:00,0,0,1,0,-1.3612900000000001
h,4.33933,1.15185,4.33933,1.15185,"{'att': 283, 'def': 27}","{'att': 370, 'def': 17}",19,7,5,1,2.8324000000000003,w,2026-03-20 19:45:00,1,0,0,3,3.1874800000000003
a,0.412713,3.82171,0.412713,3.06161,"{'att': 260, 'def': 20}","{'att': 222, 'def': 22}",3,6,0,3,0.030600000000000002,l,2026-04-04 19:05:00,0,0,1,0,-2.648897
h,3.98387,0.578481,3.98387,0.578481,"{'att': 88, 'def': 24}","{'att': 203, 'def': 14}",20,3,3,2,2.9004000000000003,w,2026-04-17 18:45:00,1,0,0,3,3.405389
a,3.24582,0.309794,3.24582,0.309794,"{'att': 175, 'def': 29}","{'att': 287, 'def': 19}",10,3,3,3,2.9152,d,2026-04-24 18:45:00,0,1,0,1,2.936026
a,1.55241,1.33864,1.55241,1.33864,"{'att': 252, 'def': 31}","{'att': 266, 'def': 21}",4,7,1,1,1.5204,d,2026-05-03 13:00:00,0,1,0,1,0.21377000000000002
h,0.719134,1.06721,0.719134,1.06721,"{'att': 120, 'def': 21}","{'att': 280, 'def': 27}",2,7,1,0,1.0237,w,2026-05-08 18:45:00,1,0,0,3,-0.34807599999999994
h,3.03896,0.943876,3.03896,0.943876,"{'att': 507, 'def': 34}","{'att': 224, 'def': 17}",13,7,0,2,2.6283000000000003,l,2026-05-13 19:00:00,0,0,1,0,2.095084
