event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,54,54,4551060,4788213,4551053,50,0,1000,0,0,7
2,73,127,555580,575875,892396,10,0,1001,0,0,10
3,44,171,7062934,7125493,1646998,65,33,1003,1,0,14
4,70,241,3772924,3805929,1503983,35,1,1004,2,0,7
5,49,290,3063933,3181600,1264603,30,1,1007,0,0,11
6,54,344,4104506,4162548,1474173,35,11,1009,0,0,10
7,61,405,5966654,6049954,1889327,50,11,1012,0,0,5
8,92,497,111318,112384,727047,1,7,1016,3,0,17
9,40,537,8044269,8178191,1019518,70,7,1019,0,0,7
10,81,618,1481259,1517203,768198,15,3,1021,1,0,8
11,51,669,1342722,1377146,515443,15,3,1023,1,0,7
12,35,704,7628284,7666174,696309,65,2,1025,2,0,19
13,82,786,6931,8371,126291,1,2,1025,0,0,1
14,68,850,3974980,4004577,170558,35,2,1023,2,4,4
15,63,913,1792084,1819903,115931,15,1,1024,1,0,12
16,87,1000,529777,539339,70486,5,3,1031,4,0,4
17,93,1093,825920,844514,40717,10,3,1036,0,0,13
18,71,1164,212442,215139,10999,5,6,1035,3,0,0
19,38,1202,7227458,7406103,12954,60,6,1034,0,0,16
20,65,1267,617586,625929,6483,5,3,1028,2,0,10
21,61,1328,2028642,2115774,4971,20,3,1029,0,0,13
22,45,1373,3725982,3854750,4178,30,3,1032,0,0,8
23,44,1417,6407719,6418546,3705,55,10,1033,3,0,16
24,74,1491,732360,768882,2232,10,10,1036,0,0,1
25,72,1563,1981641,2005558,2206,20,6,1038,2,0,5
26,76,1639,1304265,1361202,1518,15,6,1042,0,0,5
27,39,1678,9322996,9493165,2502,75,6,1043,0,0,13
28,78,1756,1027551,1048488,2130,10,2,1046,1,0,1
29,68,1824,2936122,2943136,1751,25,0,1044,3,0,16
30,58,1882,1219872,1285894,1674,10,0,1051,0,0,16
31,67,1949,526187,534966,1128,5,17,1047,1,0,2
32,69,2018,603381,648054,660,5,20,1038,0,0,12
33,129,2147,108385,111769,323,1,14,1038,1,0,0
34,69,2216,277662,309443,190,5,14,1038,0,0,6
35,59,2275,3095859,3232727,167,25,14,1041,0,0,9
36,75,2350,4542359,4568022,238,40,33,1044,2,0,13
37,24,2374,6393831,6411025,288,50,3,1046,2,0,13
