event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,57,57,3654199,3833297,3654196,40,0,1000,0,0,2
2,44,101,7546024,7604161,5434641,75,10,1002,1,0,7
3,83,184,24017,24897,581491,1,2,1005,0,0,5
4,63,247,6094088,6150964,1027654,55,7,1008,1,0,11
5,65,308,244001,247110,418966,5,4,1011,2,4,7
6,54,362,4215389,4241111,668626,40,7,1014,1,0,2
7,71,429,3325220,3352218,784934,30,14,1017,2,4,6
8,90,519,145250,149058,253413,5,3,1021,1,0,0
9,41,560,7884859,7931817,398335,65,2,1021,1,0,27
10,71,631,4397696,4447701,465445,40,1,1027,1,0,9
11,63,690,167576,170610,198401,5,10,1029,2,4,6
12,54,744,1408997,1432545,115675,15,6,1032,1,0,5
13,48,792,1589936,1640322,95304,15,6,1034,0,0,0
14,51,843,8759307,8777035,236371,75,7,1037,1,0,7
15,71,910,727419,735276,136105,10,2,1040,2,4,14
16,71,981,2962270,2979048,167311,25,19,1044,3,0,12
17,115,1096,26134,26810,35778,1,19,1048,3,0,18
18,40,1136,8220453,8260713,52496,70,31,1053,1,0,16
19,41,1177,6061108,6112655,51344,50,6,1050,1,0,10
20,64,1241,693960,708043,27738,10,9,1047,1,0,2
21,45,1286,7804669,7828031,49164,65,34,1048,1,0,12
22,36,1322,8577727,8639034,62082,70,17,1049,1,0,11
23,38,1360,9082977,9128590,74696,75,25,1049,1,0,20
24,70,1430,1358007,1406778,57503,15,2,1039,0,0,5
25,96,1526,38165,39311,17074,1,4,1044,1,0,9
26,78,1604,1000761,1039365,10769,10,4,1047,0,0,5
27,53,1657,3091574,3109060,8327,25,11,1047,2,0,6
28,74,1727,1642194,1662227,10540,15,12,1049,2,4,7
29,69,1796,2664118,2686030,8007,25,65,1048,1,0,12
30,70,1866,153249,158642,3989,5,38,1053,1,0,17
31,61,1927,1269189,1330646,3780,10,38,1056,0,0,5
32,68,1995,801661,809226,2384,10,2,1057,2,0,10
33,120,2111,268901,270619,2356,5,18,1051,2,4,0
34,68,2179,331563,356227,1529,5,18,1051,0,0,14
35,59,2238,3095859,3212223,1309,25,18,1054,0,0,16
36,96,2334,557664,570780,628,5,12,1053,2,0,8
37,23,2357,6759588,6797545,739,55,2,1055,1,0,10
