event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,53,53,4864965,5017178,4864958,55,0,1000,0,0,9
2,52,105,4994518,5048452,4597318,50,5,1000,1,0,9
3,70,175,367887,374441,1254049,5,15,1000,1,0,3
4,63,238,6094088,6137364,1776990,55,10,1000,1,0,7
5,56,294,1139004,1180065,1013236,10,10,1004,0,0,9
6,60,354,2934276,2954207,984926,25,20,1004,2,0,-1
7,53,407,8251771,8268998,1800477,70,7,1004,1,0,4
8,90,497,135666,139436,727047,5,7,1009,0,0,10
9,48,545,5345412,5363876,763785,45,1,1007,2,0,10
10,83,628,1107985,1128582,524841,10,11,1012,1,0,7
11,58,686,374238,388268,237711,5,11,1016,0,0,4
12,56,742,1132937,1142944,127235,10,9,1015,2,0,9
13,56,798,667779,675196,67523,10,15,1013,1,0,8
14,69,867,3588863,3626601,73915,30,9,1013,1,0,3
15,57,924,3092491,3139379,67358,25,1,1005,0,0,13
16,89,1013,404311,410151,36624,5,3,1010,4,0,25
17,80,1093,3163704,3184265,41564,30,2,1017,2,0,17
18,71,1164,202319,204835,10999,5,13,1017,1,0,0
19,36,1200,8233782,8340680,14492,70,13,1017,0,0,1
20,56,1256,1776880,1823855,12062,15,13,1016,0,0,10
21,70,1326,477027,495927,5484,5,13,1014,0,0,6
22,33,1359,10173248,10184080,9454,80,6,1013,3,0,8
23,57,1416,1555707,1598634,3829,15,6,1014,0,0,21
24,61,1477,3875127,3943510,5003,35,6,1014,0,0,2
25,70,1547,2598232,2604686,5509,25,4,1013,3,0,6
26,90,1637,167708,170881,1725,5,17,1010,1,0,7
27,54,1691,2728495,2750064,1193,25,6,1007,1,0,38
28,93,1784,74719,77004,418,1,2,1012,1,0,2
29,66,1850,3340606,3359556,376,30,15,1016,1,0,3
30,64,1914,503149,514548,263,5,11,1019,1,0,7
31,76,1990,63854,64789,122,1,27,1021,1,0,0
32,67,2057,821763,856248,76,10,0,1009,0,0,12
33,119,2172,289539,291230,65,5,20,1011,2,4,0
34,58,2230,1185939,1236661,71,10,20,1013,0,0,7
35,59,2289,3349980,3374773,66,30,10,1017,1,0,5
36,81,2370,2859392,2906619,76,25,10,1017,0,0,10
37,31,2401,3990566,4002726,57,35,2,1018,2,0,0
