event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,64,64,1939861,1953705,1939861,25,5,1000,0,0,4
2,57,121,3290679,3298278,1551969,35,5,1002,0,0,12
3,59,180,1975105,1979014,840681,20,12,1005,2,0,5
4,66,246,5042421,5048377,1114010,45,3,1007,1,0,9
5,58,304,809507,814231,543281,10,3,1009,0,0,15
6,64,364,2152550,2153402,610000,20,16,1006,3,4,4
7,73,437,2730196,2735949,536170,25,1,1009,1,0,8
8,90,523,150819,151363,202547,5,0,1016,2,4,0
9,46,569,5748871,5755309,252626,50,0,1017,0,0,4
10,98,667,59258,59416,70068,1,6,1019,2,0,6
11,43,710,3887597,3895258,62690,35,34,1023,1,0,9
12,57,767,904402,906575,28455,10,0,1021,0,0,10
13,76,843,27085,28300,3153,1,0,1024,0,0,1
14,67,910,4034829,4042498,4811,35,0,1026,0,0,3
15,65,975,1470623,1472601,2777,15,19,1030,2,0,4
16,86,1061,602930,604500,1672,5,1,1035,4,0,13
17,95,1156,645223,646898,693,10,1,1041,0,0,11
18,50,1206,3863040,3865254,663,35,1,1044,3,0,9
19,45,1251,4193413,4199119,497,35,11,1042,1,0,16
20,63,1314,799536,801970,264,10,6,1046,1,0,5
21,43,1357,8484022,8487091,780,70,1,1043,1,0,8
22,42,1399,5070408,5081080,814,40,1,1045,0,0,12
23,37,1436,9508475,9514283,1117,75,6,1048,1,0,22
24,83,1519,147399,148094,366,5,1,1049,2,0,3
25,71,1590,2035585,2044475,403,20,1,1054,0,0,4
26,69,1659,2861352,2868270,435,25,1,1056,0,0,5
27,41,1700,8304160,8318844,680,65,1,1056,0,0,9
28,95,1795,50199,50521,210,1,3,1052,3,0,0
29,42,1837,9710303,9715874,829,80,3,1056,0,0,2
30,57,1894,1540053,1544235,841,15,15,1057,1,0,15
31,59,1953,1751474,1755486,921,15,5,1053,2,0,3
32,58,2011,2553534,2576166,987,20,19,1041,0,0,13
33,134,2145,42342,47390,356,1,47,1042,1,0,0
34,57,2202,1327992,1335972,437,15,47,1042,0,0,20
35,48,2250,7769722,7776302,683,60,26,1043,1,0,16
36,82,2332,2760811,2765362,682,25,31,1047,1,0,11
37,25,2357,6023822,6026594,732,50,13,1049,2,0,13
