event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,53,53,4864965,5142166,4864958,55,0,1000,0,0,5
2,41,94,8215084,8310579,6678506,80,0,999,0,0,11
3,49,143,5226808,5294814,6059108,50,28,999,2,0,10
4,76,219,2009724,2057433,4048284,20,38,997,1,0,2
5,63,282,312546,336225,1888689,5,38,1001,0,0,-2
6,68,350,1496380,1522236,1173711,15,28,1001,2,0,6
7,75,425,2210408,2260555,927592,20,20,1002,1,0,6
8,83,508,403844,421331,440771,5,20,1007,0,0,10
9,46,554,6026283,6058403,521107,50,4,1006,2,0,5
10,73,627,3531001,3638492,541524,30,4,1006,0,0,14
11,40,667,4999072,5190778,560356,45,4,1007,0,0,6
12,57,724,998731,1013447,307302,10,4,1006,2,0,15
13,72,796,71387,82059,73848,1,4,1004,0,0,1
14,53,849,8343360,8359011,178476,70,0,1004,2,0,5
15,60,909,2445608,2486598,139684,20,0,1006,1,0,9
16,71,980,2932307,2941799,169783,25,0,1011,1,0,12
17,92,1072,985989,1005690,111875,10,1,1010,2,0,0
18,62,1134,844484,857946,55795,10,13,1012,1,0,16
19,46,1180,3496857,3664225,42397,30,7,1007,0,0,13
20,57,1237,1702448,1735082,32668,15,1,1010,1,0,14
21,50,1287,5961038,6005123,45093,50,12,1011,1,0,15
22,61,1348,475120,478488,16803,5,1,1008,1,0,22
23,36,1384,9627738,9799590,22898,80,1,1011,0,0,15
24,72,1456,1163970,1168512,15919,10,0,1010,4,0,3
25,77,1533,914338,939879,11658,10,25,1013,1,0,4
26,66,1599,4016712,4047773,13641,35,11,1016,2,0,4
27,52,1651,3140338,3293740,11112,25,11,1018,0,0,5
28,63,1714,3977500,4001639,18879,35,2,1019,2,0,1
29,85,1799,426755,452703,6631,5,2,1018,0,0,15
30,72,1871,85644,93493,3001,1,2,1021,0,0,6
31,68,1939,453125,460316,1967,5,19,1022,3,0,0
32,57,1996,2878886,3033629,2195,25,17,1010,0,0,12
33,134,2130,32435,41713,838,1,17,1012,0,0,0
34,53,2183,1907947,1983151,1217,15,17,1012,0,0,15
35,63,2246,1944362,2065588,841,15,17,1014,0,0,9
36,79,2325,3548084,3562048,979,30,21,1017,3,0,17
37,32,2357,3658329,3695307,713,30,6,1019,1,0,13
