season_name,total_points,rank
2006/07,2051,1699
2007/08,2256,2120
2008/09,2017,16106
2009/10,2367,5772
2010/11,2157,2978
2011/12,2148,17151
2012/13,2215,9484
2013/14,2278,113215
2014/15,2120,39339
2015/16,2254,11527
2016/17,2283,16216
2017/18,2325,7117
2018/19,2320,40698
2019/20,2358,10449
2020/21,2481,13597
2021/22,2558,43377
2022/23,2494,190333
2023/24,2481,110047
2024/25,2382,701138
