season_name,total_points,rank
2007/08,1222,1409088
2009/10,2058,289846
2010/11,1714,972051
2011/12,2117,30866
2012/13,1988,253664
2013/14,2216,247274
2014/15,2272,1748
2015/16,2213,31560
2016/17,2169,104285
2017/18,2200,125215
2018/19,2270,97859
2019/20,2320,30364
2020/21,2415,66054
2021/22,2358,434748
2022/23,2505,156260
2023/24,2418,288306
2024/25,2357,912394
