season_name,total_points,rank
2012/13,1598,1811641
2013/14,1604,2302312
2014/15,1443,2772399
2015/16,1312,3379067
2017/18,1890,2094468
2018/19,1833,3779374
2019/20,2163,477004
2020/21,2218,794063
2021/22,2262,841741
2022/23,2424,505190
2023/24,2413,308570
2024/25,2409,510989
