name,time,event
freehit,2025-08-30T08:56:39.958216Z,3
wildcard,2025-08-31T00:32:03.006805Z,4
3xc,2025-09-20T20:29:37.838980Z,6
bboost,2025-11-07T08:58:25.029787Z,11
3xc,2026-02-10T17:58:53.598956Z,26
freehit,2026-04-10T22:22:24.616594Z,33
wildcard,2026-05-01T16:41:44.954368Z,35
bboost,2026-05-09T09:58:44.224840Z,36
