id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
13,Man City,team-13,2025-07-20T23:14:28.537382Z,False,,,s,c,,1,False,False,False,True,2858396.0,True,742524,1,"[{'phase': 1, 'rank': 27, 'last_rank': 46, 'rank_sort': 27, 'total': 2358, 'league_id': 13, 'rank_count': 742524, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 3832, 'last_rank': 4923, 'rank_sort': 3833, 'total': 207, 'league_id': 13, 'rank_count': 742524, 'entry_percentile_rank': 1}]",[],27,46
261,England,region-241,2025-07-20T23:14:32.999318Z,False,,,s,c,,1,False,False,False,True,2837110.0,True,3435923,1,"[{'phase': 1, 'rank': 250, 'last_rank': 391, 'rank_sort': 250, 'total': 2358, 'league_id': 261, 'rank_count': 3435923, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 24788, 'last_rank': 24574, 'rank_sort': 24802, 'total': 207, 'league_id': 261, 'rank_count': 3435924, 'entry_percentile_rank': 1}]",[],250,391
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 681, 'last_rank': 1093, 'rank_sort': 682, 'total': 2358, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 69402, 'last_rank': 70670, 'rank_sort': 69431, 'total': 207, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 1}]",[],681,1093
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 682, 'last_rank': 1094, 'rank_sort': 683, 'total': 2358, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 74907, 'last_rank': 81832, 'rank_sort': 74936, 'total': 207, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 1}]",[],682,1094
321,Sky Sports League,brd-skysports,2025-07-20T23:14:34.060791Z,False,,,s,c,,1,False,False,False,True,2837111.0,True,3896318,1,"[{'phase': 1, 'rank': 279, 'last_rank': 442, 'rank_sort': 279, 'total': 2358, 'league_id': 321, 'rank_count': 3896318, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 28144, 'last_rank': 27786, 'rank_sort': 28159, 'total': 207, 'league_id': 321, 'rank_count': 3896319, 'entry_percentile_rank': 1}]",[],279,442
332,TNT Sports League,man-brd-tntsports,2025-07-20T23:14:34.259083Z,False,,,s,c,,1,False,False,False,True,2858408.0,True,694190,1,"[{'phase': 1, 'rank': 142, 'last_rank': 211, 'rank_sort': 142, 'total': 2358, 'league_id': 332, 'rank_count': 694190, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 7558, 'last_rank': 7073, 'rank_sort': 7564, 'total': 207, 'league_id': 332, 'rank_count': 694200, 'entry_percentile_rank': 5}]",[],142,211
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,5,"[{'phase': 1, 'rank': 154041, 'last_rank': 197435, 'rank_sort': 154225, 'total': 1056, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 74907, 'last_rank': 81832, 'rank_sort': 74936, 'total': 207, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 1}]",[],154041,197435
335,Top 10% 24/25 League,top-10%,2025-07-20T23:14:34.311517Z,False,,,s,c,,1,False,False,False,True,2849447.0,True,1062651,1,"[{'phase': 1, 'rank': 380, 'last_rank': 667, 'rank_sort': 381, 'total': 2358, 'league_id': 335, 'rank_count': 1062651, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 13403, 'last_rank': 11970, 'rank_sort': 13419, 'total': 207, 'league_id': 335, 'rank_count': 1062617, 'entry_percentile_rank': 5}]",[],380,667
43913,Funding Circle,,2025-07-21T13:19:17.497112Z,False,,,x,c,3612.0,1,False,False,False,True,2938957.0,True,69,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2358, 'league_id': 43913, 'rank_count': 69, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 207, 'league_id': 43913, 'rank_count': 69, 'entry_percentile_rank': 5}]",[],1,1
170857,Funding Circle Premier League,,2025-07-22T09:22:30.399346Z,False,,,x,c,3612.0,1,False,False,False,True,3016285.0,True,29,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2358, 'league_id': 170857, 'rank_count': 29, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 207, 'league_id': 170857, 'rank_count': 29, 'entry_percentile_rank': 5}]",[],1,1
