h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.964645,0.783184,0.964645,0.783184,"{'att': 283, 'def': 33}","{'att': 207, 'def': 12}",0,8,2,0,1.5387,w,2023-08-13 15:00:00,1,0,0,3,0.18146099999999998
h,1.33582,1.88906,1.33582,1.88906,"{'att': 148, 'def': 16}","{'att': 259, 'def': 14}",8,4,0,2,0.8962999999999999,l,2023-08-19 19:30:00,0,0,1,0,-0.55324
a,1.45939,1.87647,0.716112,1.87647,"{'att': 265, 'def': 20}","{'att': 111, 'def': 18}",2,3,2,1,1.0744,w,2023-08-27 17:30:00,1,0,0,3,-1.160358
h,0.801843,1.77255,0.801843,1.02927,"{'att': 334, 'def': 17}","{'att': 90, 'def': 21}",8,11,1,2,0.5354,l,2023-09-03 19:00:00,0,0,1,0,-0.22742699999999993
a,1.29606,0.736469,0.552783,0.736469,"{'att': 158, 'def': 17}","{'att': 236, 'def': 21}",1,0,2,3,1.9177,l,2023-09-17 12:00:00,0,0,1,0,-0.18368600000000002
h,1.57361,0.693906,1.57361,0.693906,"{'att': 194, 'def': 20}","{'att': 124, 'def': 16}",9,4,0,0,2.1016999999999997,d,2023-09-23 14:15:00,0,1,0,1,0.8797039999999999
h,0.759357,1.22827,0.759357,1.22827,"{'att': 281, 'def': 26}","{'att': 213, 'def': 9}",10,4,0,2,0.8507,l,2023-09-28 19:30:00,0,0,1,0,-0.468913
a,1.26744,1.5824,1.26744,1.5824,"{'att': 176, 'def': 15}","{'att': 255, 'def': 21}",4,5,2,0,1.1184,w,2023-10-01 14:15:00,1,0,0,3,-0.31496000000000013
a,0.164111,4.47802,0.164111,3.66172,"{'att': 441, 'def': 16}","{'att': 186, 'def': 21}",3,13,0,4,0.0023,l,2023-10-07 14:15:00,0,0,1,0,-3.4976089999999997
h,1.79846,0.776224,1.05518,0.776224,"{'att': 208, 'def': 28}","{'att': 249, 'def': 23}",10,6,2,0,2.2476000000000003,w,2023-10-20 19:00:00,1,0,0,3,0.278956
a,0.446425,1.43393,0.446425,1.43393,"{'att': 231, 'def': 43}","{'att': 246, 'def': 21}",2,5,1,2,0.47509999999999997,l,2023-10-29 13:00:00,0,0,1,0,-0.9875049999999999
h,2.18398,2.78694,2.18398,2.78694,"{'att': 245, 'def': 23}","{'att': 198, 'def': 18}",11,6,2,4,0.9263,l,2023-11-04 13:00:00,0,0,1,0,-0.6029599999999999
h,1.44069,0.291858,1.44069,0.291858,"{'att': 349, 'def': 31}","{'att': 197, 'def': 13}",4,1,1,1,2.3825000000000003,d,2023-11-11 17:30:00,0,1,0,1,1.148832
a,1.26437,2.84591,1.26437,2.84591,"{'att': 281, 'def': 25}","{'att': 277, 'def': 14}",6,3,1,3,0.3567,l,2023-11-26 13:00:00,0,0,1,0,-1.58154
h,1.01822,1.69944,1.01822,1.69944,"{'att': 322, 'def': 17}","{'att': 99, 'def': 15}",1,4,1,1,0.8094,d,2023-12-02 20:00:00,0,1,0,1,-0.6812200000000002
a,1.81825,1.15321,1.07497,1.15321,"{'att': 134, 'def': 23}","{'att': 177, 'def': 22}",4,3,1,1,1.9397,d,2023-12-10 17:30:00,0,1,0,1,-0.07824000000000009
h,1.77561,1.15316,1.77561,1.15316,"{'att': 139, 'def': 19}","{'att': 218, 'def': 20}",5,4,1,0,1.9064999999999999,w,2023-12-15 20:00:00,1,0,0,3,0.62245
a,1.5871,1.68391,1.5871,1.68391,"{'att': 173, 'def': 28}","{'att': 253, 'def': 16}",6,3,2,3,1.3291,l,2023-12-21 20:30:00,0,0,1,0,-0.09681000000000006
h,2.03356,0.239636,2.03356,0.239636,"{'att': 310, 'def': 24}","{'att': 277, 'def': 10}",6,0,1,0,2.6736,w,2024-01-04 16:00:00,1,0,0,3,1.793924
h,1.57055,1.50775,1.57055,1.50775,"{'att': 177, 'def': 16}","{'att': 117, 'def': 13}",5,2,3,2,1.4130999999999998,w,2024-01-21 13:00:00,1,0,0,3,0.06279999999999997
a,1.07779,1.42372,1.07779,1.42372,"{'att': 190, 'def': 19}","{'att': 261, 'def': 18}",3,2,1,1,0.9938,d,2024-01-28 17:30:00,0,1,0,1,-0.34593000000000007
a,1.41966,2.21737,1.41966,2.21737,"{'att': 367, 'def': 16}","{'att': 141, 'def': 18}",8,8,0,1,0.8242,l,2024-01-31 18:00:00,0,0,1,0,-0.7977099999999999
h,1.00524,1.37845,1.00524,1.37845,"{'att': 134, 'def': 23}","{'att': 343, 'def': 17}",12,2,0,3,1.0053999999999998,l,2024-02-04 15:15:00,0,0,1,0,-0.37321000000000004
a,0.704714,2.50503,0.704714,2.50503,"{'att': 319, 'def': 18}","{'att': 133, 'def': 18}",2,16,1,0,0.3117,w,2024-02-10 15:15:00,1,0,0,3,-1.800316
h,1.37854,0.919753,1.37854,0.919753,"{'att': 199, 'def': 22}","{'att': 241, 'def': 20}",5,2,2,0,1.7281,w,2024-02-17 15:15:00,1,0,0,3,0.45878700000000006
a,0.387933,0.942659,0.387933,0.942659,"{'att': 441, 'def': 19}","{'att': 101, 'def': 11}",6,3,1,1,0.7167,d,2024-02-25 17:30:00,0,1,0,1,-0.554726
h,1.71646,1.14533,1.71646,1.14533,"{'att': 209, 'def': 31}","{'att': 199, 'def': 19}",4,2,1,0,1.7871000000000001,w,2024-03-04 20:00:00,1,0,0,3,0.5711300000000001
a,0.185235,2.1772,0.185235,2.1772,"{'att': 369, 'def': 30}","{'att': 194, 'def': 19}",4,6,0,2,0.1634,l,2024-03-09 20:00:00,0,0,1,0,-1.991965
h,0.669756,3.05767,0.669756,3.05767,"{'att': 304, 'def': 29}","{'att': 170, 'def': 18}",2,7,2,4,0.1697,l,2024-03-16 15:15:00,0,0,1,0,-2.387914
a,1.00888,0.745696,1.00888,0.745696,"{'att': 276, 'def': 21}","{'att': 210, 'def': 25}",3,1,3,0,1.6215000000000002,w,2024-03-30 15:15:00,1,0,0,3,0.263184
h,2.26875,0.235711,1.52547,0.235711,"{'att': 151, 'def': 22}","{'att': 294, 'def': 11}",8,2,0,1,2.8177,l,2024-04-15 19:00:00,0,0,1,0,1.289759
a,0.930714,0.560289,0.930714,0.560289,"{'att': 300, 'def': 25}","{'att': 131, 'def': 21}",4,6,1,2,1.7407,l,2024-04-20 14:15:00,0,0,1,0,0.370425
a,0.989028,2.31468,0.989028,2.31468,"{'att': 213, 'def': 13}","{'att': 346, 'def': 30}",5,9,0,3,0.48960000000000004,l,2024-04-28 14:15:00,0,0,1,0,-1.325652
