event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,61,61,2607688,2613425,2607687,30,5,1000,0,0,9
2,51,112,5326082,5328460,3126374,50,5,1001,1,0,13
3,72,184,256207,256402,593712,5,30,1004,1,0,4
4,68,252,4192423,4195132,733514,40,3,1005,0,0,17
5,60,312,562890,564295,301969,5,3,1011,0,0,5
6,73,385,801440,802940,158627,10,8,1014,2,0,1
7,72,457,2991253,2993456,162779,25,5,1019,1,0,3
8,69,526,2412978,2414688,163961,20,9,1026,1,0,13
9,47,569,5680458,5681367,250295,50,9,1027,2,4,7
10,93,662,173780,174005,93606,5,0,1031,1,0,6
11,36,698,7416128,7418655,127045,65,58,1037,1,0,3
12,33,727,8459445,8460673,272448,70,25,1039,2,4,7
13,50,777,1354825,1355953,201251,15,21,1036,1,0,5
14,92,869,141920,142102,66603,5,19,1035,1,0,5
15,69,938,909301,910052,32229,10,7,1039,1,0,14
16,93,1031,210036,210305,12453,5,7,1041,0,0,2
17,69,1100,6299047,6299488,28032,55,5,1045,3,0,21
18,70,1170,251047,251220,7715,5,1,1047,3,0,0
19,47,1217,3124540,3126930,5317,25,1,1048,0,0,13
20,51,1268,3204589,3205673,6154,30,37,1042,2,0,12
21,68,1336,758931,759635,3153,10,42,1044,1,0,17
22,36,1372,8577727,8580618,4588,70,22,1047,1,0,7
23,45,1417,5508966,5512660,3705,45,22,1049,0,0,10
24,76,1493,515792,516843,1941,5,11,1041,0,0,11
25,85,1578,226408,227030,848,5,11,1049,0,0,9
26,65,1643,4076431,4078848,1178,35,11,1054,0,0,7
27,44,1687,6708526,6713608,1480,55,11,1057,0,0,9
28,80,1767,838113,838677,1126,10,6,1053,3,0,2
29,62,1829,4351277,4352709,1278,35,1,1054,1,0,5
30,52,1881,2944219,2945175,1772,25,12,1054,2,0,19
31,63,1940,1084449,1085267,1903,10,41,1052,3,4,0
32,57,1997,3099225,3100473,2121,25,17,1055,1,0,3
33,111,2108,485442,486416,2672,5,17,1053,0,0,12
34,68,2176,368468,368618,1800,5,30,1051,1,0,0
35,60,2236,3015536,3017149,1433,25,40,1055,1,0,9
36,91,2327,1085564,1086613,909,10,33,1054,1,0,1
37,45,2372,1041289,1042290,327,10,33,1056,0,0,6
