event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,46,46,6908104,6920489,6908093,75,0,1000,0,0,3
2,43,89,7673712,7680678,7467022,75,0,1000,0,0,8
3,64,153,1004529,1006338,4389105,10,29,998,2,0,7
4,77,230,1678057,1683950,2605924,15,1,996,0,0,8
5,66,296,160173,162349,891735,5,1,1001,0,0,0
6,75,371,610365,613307,399970,10,23,1005,2,0,8
7,70,441,3540469,3545249,423714,30,1,1009,1,0,6
8,76,517,1020756,1024036,273182,10,1,1017,0,0,12
9,40,557,8044269,8053420,443978,70,1,1016,0,0,4
10,87,644,592819,594250,245111,5,0,1018,2,0,16
11,51,695,1387338,1389240,148067,15,2,1020,2,0,6
12,60,755,655427,657004,59561,10,4,1020,1,0,6
13,76,831,27085,28185,7626,1,4,1020,0,0,4
14,58,889,7050935,7055080,19716,60,1,1021,1,0,3
15,59,948,2698708,2703277,16579,25,12,1022,1,0,12
16,85,1033,673937,675100,10987,10,2,1028,3,0,3
17,81,1114,2770155,2774190,12162,25,2,1032,0,0,9
18,42,1156,7366672,7371616,17127,60,5,1033,2,0,13
19,60,1216,554594,554804,5568,5,0,1030,3,0,8
20,69,1285,289290,290636,2069,5,0,1030,0,0,2
21,53,1338,4586743,4595525,2656,40,0,1031,0,0,11
22,47,1385,3264671,3267213,2027,30,19,1029,2,0,10
23,53,1438,2765953,2767537,968,25,14,1030,2,0,13
24,73,1511,861867,865271,599,10,14,1033,0,0,1
25,70,1581,2562227,2565103,697,25,19,1033,2,0,3
26,78,1659,1087549,1089741,435,10,11,1035,1,0,5
27,57,1716,1744173,1748334,248,15,11,1036,0,0,12
28,72,1788,1956418,1959478,316,20,27,1038,1,0,0
29,62,1850,4167023,4173225,367,35,27,1040,0,0,2
30,54,1904,2347245,2349281,469,20,4,1040,2,0,13
31,67,1971,526187,527617,322,5,71,1043,1,0,0
32,58,2029,2553534,2573277,351,20,9,1032,0,0,12
33,134,2163,42342,46912,108,1,34,1029,1,0,0
34,59,2222,1051813,1061791,124,10,34,1029,0,0,15
35,48,2270,7769722,7775505,211,60,11,1028,1,0,16
36,82,2352,2760811,2764707,214,25,15,1031,1,0,11
37,23,2375,6759588,6765922,260,55,0,1033,1,0,11
