element_in,element_in_cost,element_out,element_out_cost,entry,event,time
666,90,249,75,7219555,37,2026-05-15T15:20:31.302019Z
16,100,235,103,7219555,37,2026-05-15T15:20:31.301594Z
541,38,77,41,7219555,37,2026-05-15T15:20:31.296610Z
5,72,343,43,7219555,36,2026-05-09T09:06:18.710419Z
417,65,450,80,7219555,35,2026-05-01T15:44:03.393521Z
749,43,691,56,7219555,34,2026-04-24T16:05:07.138294Z
596,72,430,144,7219555,34,2026-04-24T16:05:07.137972Z
624,77,249,76,7219555,34,2026-04-24T16:05:07.137623Z
382,83,783,55,7219555,34,2026-04-24T16:05:07.137276Z
387,71,450,80,7219555,34,2026-04-24T16:05:07.136931Z
21,72,235,105,7219555,34,2026-04-24T16:05:07.136579Z
381,140,84,53,7219555,34,2026-04-24T16:05:07.136257Z
541,38,411,50,7219555,34,2026-04-24T16:05:07.135905Z
683,41,343,43,7219555,34,2026-04-24T16:05:07.135555Z
570,42,151,45,7219555,34,2026-04-24T16:05:07.135233Z
568,51,77,41,7219555,34,2026-04-24T16:05:07.134883Z
5,71,72,50,7219555,34,2026-04-24T16:05:07.134529Z
679,42,341,39,7219555,34,2026-04-24T16:05:07.134172Z
1,60,139,45,7219555,34,2026-04-24T16:05:07.133681Z
691,56,624,76,7219555,33,2026-04-18T09:30:21.987882Z
249,78,252,40,7219555,32,2026-04-10T17:00:33.922628Z
624,76,136,67,7219555,32,2026-04-10T17:00:33.922413Z
783,55,517,54,7219555,32,2026-04-10T17:00:33.922220Z
235,106,329,60,7219555,32,2026-04-10T17:00:33.922026Z
450,80,47,74,7219555,32,2026-04-10T17:00:33.921814Z
343,43,348,39,7219555,32,2026-04-10T17:00:33.921558Z
151,45,317,46,7219555,32,2026-04-10T17:00:33.921362Z
411,50,5,67,7219555,32,2026-04-10T17:00:33.921161Z
341,39,470,40,7219555,32,2026-04-10T17:00:33.920944Z
139,45,101,46,7219555,32,2026-04-10T17:00:33.920645Z
329,60,381,140,7219555,31,2026-03-20T16:24:39.467072Z
84,53,329,59,7219555,29,2026-03-03T15:40:32.859990Z
329,59,267,63,7219555,28,2026-02-27T16:51:54.028054Z
381,140,21,75,7219555,28,2026-02-27T16:51:54.027621Z
77,41,8,63,7219555,28,2026-02-27T16:51:54.021837Z
21,75,16,98,7219555,26,2026-02-10T16:21:29.637192Z
267,63,120,70,7219555,25,2026-02-06T14:28:20.409113Z
72,48,684,50,7219555,24,2026-01-31T13:04:58.321075Z
120,71,488,72,7219555,23,2026-01-24T10:21:16.424437Z
449,91,450,80,7219555,22,2026-01-17T09:32:25.582826Z
488,72,414,85,7219555,22,2026-01-17T09:32:25.582344Z
8,63,291,56,7219555,22,2026-01-17T09:32:25.575455Z
47,75,21,71,7219555,20,2026-01-03T09:41:18.184018Z
21,72,82,75,7219555,19,2025-12-30T15:22:52.285114Z
5,63,8,64,7219555,19,2025-12-30T15:22:52.279429Z
450,80,449,91,7219555,18,2025-12-26T13:26:01.082418Z
8,65,373,59,7219555,17,2025-12-20T10:15:36.917051Z
317,46,72,49,7219555,16,2025-12-13T12:15:47.223674Z
101,45,67,45,7219555,15,2025-12-06T09:59:09.616602Z
252,42,283,79,7219555,15,2025-12-06T09:56:53.739480Z
414,84,554,43,7219555,15,2025-12-06T09:56:53.732738Z
517,54,160,60,7219555,14,2025-12-02T16:20:04.819891Z
684,49,317,45,7219555,14,2025-12-02T16:20:04.813229Z
499,104,283,79,7219555,13,2025-11-29T11:43:37.200357Z
384,75,160,60,7219555,13,2025-11-29T11:43:37.200066Z
120,70,82,76,7219555,13,2025-11-29T11:43:37.199872Z
414,80,16,99,7219555,13,2025-11-29T11:43:37.199686Z
347,40,373,60,7219555,13,2025-11-29T11:43:37.199495Z
37,45,348,40,7219555,13,2025-11-29T11:43:37.199286Z
38,44,317,45,7219555,13,2025-11-29T11:43:37.199011Z
36,46,291,54,7219555,13,2025-11-29T11:43:37.198811Z
106,49,72,49,7219555,13,2025-11-29T11:43:37.198511Z
736,57,67,45,7219555,13,2025-11-29T11:43:37.198222Z
373,60,5,63,7219555,12,2025-11-22T10:17:45.337073Z
136,62,691,55,7219555,10,2025-11-01T12:52:30.996014Z
283,78,249,74,7219555,10,2025-11-01T12:52:30.995182Z
554,43,668,51,7219555,10,2025-11-01T12:52:30.989153Z
668,51,427,57,7219555,9,2025-10-24T15:30:52.749546Z
691,55,283,75,7219555,6,2025-09-27T09:12:06.561688Z
249,78,252,43,7219555,6,2025-09-27T09:12:06.561497Z
430,143,64,87,7219555,6,2025-09-27T09:12:06.561284Z
427,57,382,82,7219555,6,2025-09-27T09:12:06.561099Z
16,98,381,145,7219555,6,2025-09-27T09:12:06.560916Z
160,59,157,64,7219555,6,2025-09-27T09:12:06.560715Z
291,55,568,55,7219555,6,2025-09-27T09:12:06.560526Z
5,61,506,54,7219555,6,2025-09-27T09:12:06.560298Z
72,48,191,40,7219555,6,2025-09-27T09:12:06.560101Z
67,45,220,49,7219555,6,2025-09-27T09:12:06.559849Z
82,74,267,65,7219555,4,2025-09-13T09:32:21.053337Z
449,90,235,104,7219555,3,2025-08-30T08:58:51.285033Z
