h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.33949,1.7631,1.33949,1.7631,"{'att': 199, 'def': 26}","{'att': 154, 'def': 20}",2,3,1,1,1.0246,d,2024-08-17 17:00:00,0,1,0,1,-0.4236099999999998
h,1.58998,1.23438,0.846702,1.23438,"{'att': 329, 'def': 20}","{'att': 189, 'def': 22}",9,4,2,1,1.6829999999999998,w,2024-08-25 17:00:00,1,0,0,3,-0.3876780000000001
a,0.184577,0.773785,0.184577,0.773785,"{'att': 334, 'def': 24}","{'att': 217, 'def': 23}",2,3,0,0,0.6740999999999999,d,2024-08-28 17:00:00,0,1,0,1,-0.589208
h,0.52078,1.48758,0.52078,1.48758,"{'att': 214, 'def': 19}","{'att': 295, 'def': 29}",5,8,0,1,0.5388,l,2024-08-31 19:30:00,0,0,1,0,-0.9667999999999999
a,0.107021,1.72201,0.107021,1.72201,"{'att': 350, 'def': 19}","{'att': 207, 'def': 29}",2,2,0,2,0.14889999999999998,l,2024-09-13 19:00:00,0,0,1,0,-1.614989
h,0.666594,1.32325,0.666594,1.32325,"{'att': 264, 'def': 23}","{'att': 264, 'def': 18}",3,6,0,2,0.772,l,2024-09-19 17:00:00,0,0,1,0,-0.656656
a,0.783211,1.24276,0.783211,0.499486,"{'att': 183, 'def': 21}","{'att': 146, 'def': 27}",0,7,1,1,0.8698,d,2024-09-22 12:00:00,0,1,0,1,0.283725
a,0.852356,1.15229,0.852356,1.15229,"{'att': 293, 'def': 21}","{'att': 222, 'def': 21}",4,2,1,1,1.0843,d,2024-09-28 14:15:00,0,1,0,1,-0.29993400000000003
h,0.913168,0.703751,0.913168,0.703751,"{'att': 204, 'def': 24}","{'att': 319, 'def': 26}",4,5,0,0,1.5416,d,2024-10-04 19:00:00,0,1,0,1,0.20941699999999996
a,0.271901,5.21397,0.271901,5.21397,"{'att': 289, 'def': 16}","{'att': 203, 'def': 39}",2,14,1,3,0.0024,l,2024-10-20 14:15:00,0,0,1,0,-4.942069
h,1.54881,0.767239,1.54881,0.767239,"{'att': 327, 'def': 26}","{'att': 198, 'def': 24}",4,4,3,0,2.0401,w,2024-10-27 13:00:00,1,0,0,3,0.781571
a,0.320545,1.81274,0.320545,1.06946,"{'att': 269, 'def': 24}","{'att': 252, 'def': 28}",2,5,3,4,0.25560000000000005,l,2024-11-02 15:15:00,0,0,1,0,-0.748915
