id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
13,Man City,team-13,2025-07-20T23:14:28.537382Z,False,,,s,c,,1,False,False,False,True,2858396.0,True,742524,1,"[{'phase': 1, 'rank': 45, 'last_rank': 37, 'rank_sort': 45, 'total': 2352, 'league_id': 13, 'rank_count': 742524, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 172573, 'last_rank': 151590, 'rank_sort': 172931, 'total': 164, 'league_id': 13, 'rank_count': 742524, 'entry_percentile_rank': 25}]",[],45,37
226,Sweden,region-206,2025-07-20T23:14:32.374766Z,False,,,s,c,,1,False,False,False,True,2872800.0,True,237884,1,"[{'phase': 1, 'rank': 37, 'last_rank': 32, 'rank_sort': 37, 'total': 2352, 'league_id': 226, 'rank_count': 237884, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 52442, 'last_rank': 42236, 'rank_sort': 52552, 'total': 164, 'league_id': 226, 'rank_count': 237884, 'entry_percentile_rank': 25}]",[],37,32
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 935, 'last_rank': 855, 'rank_sort': 937, 'total': 2352, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2608457, 'last_rank': 2037359, 'rank_sort': 2614873, 'total': 164, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 30}]",[],935,855
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 936, 'last_rank': 856, 'rank_sort': 938, 'total': 2352, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 3030707, 'last_rank': 2415758, 'rank_sort': 3037123, 'total': 164, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 25}]",[],936,856
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 121250, 'last_rank': 98779, 'rank_sort': 121591, 'total': 1062, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 3030707, 'last_rank': 2415758, 'rank_sort': 3037123, 'total': 164, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 25}]",[],121250,98779
865,youtube.com/FPLRaptor,,2025-07-21T11:34:07.299824Z,False,,,x,c,1587.0,1,False,False,False,True,2888124.0,True,63068,1,"[{'phase': 1, 'rank': 63, 'last_rank': 67, 'rank_sort': 63, 'total': 2352, 'league_id': 865, 'rank_count': 63068, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 24719, 'last_rank': 19739, 'rank_sort': 24915, 'total': 164, 'league_id': 865, 'rank_count': 63068, 'entry_percentile_rank': 40}]",[],63,67
33442,youtube.com/FPLMate 🏆,,2025-07-21T12:51:43.594029Z,False,,,x,c,16267.0,1,False,False,False,True,2888125.0,True,65813,1,"[{'phase': 1, 'rank': 45, 'last_rank': 41, 'rank_sort': 45, 'total': 2352, 'league_id': 33442, 'rank_count': 65813, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 24941, 'last_rank': 20132, 'rank_sort': 25110, 'total': 164, 'league_id': 33442, 'rank_count': 65813, 'entry_percentile_rank': 40}]",[],45,41
50701,youtube.com/letstalkfpl 📽️,,2025-07-21T13:39:07.743582Z,False,,,x,c,44.0,1,False,False,False,True,2879799.0,True,117383,1,"[{'phase': 1, 'rank': 102, 'last_rank': 102, 'rank_sort': 102, 'total': 2352, 'league_id': 50701, 'rank_count': 117383, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 45054, 'last_rank': 36065, 'rank_sort': 45361, 'total': 164, 'league_id': 50701, 'rank_count': 117382, 'entry_percentile_rank': 40}]",[],102,102
56878,Dalahästens Elitlopp,,2025-07-21T13:59:10.032497Z,False,,,x,c,60064.0,1,False,False,False,True,2919571.0,True,578,1,"[{'phase': 1, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 2352, 'league_id': 56878, 'rank_count': 578, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 237, 'last_rank': 168, 'rank_sort': 240, 'total': 164, 'league_id': 56878, 'rank_count': 578, 'entry_percentile_rank': 45}]",[],2,2
72305,Gambling League,,2025-07-21T15:00:37.871778Z,False,,,x,c,31680.0,1,False,False,False,True,2967011.0,True,60,5,"[{'phase': 1, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 2352, 'league_id': 72305, 'rank_count': 60, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 27, 'last_rank': 22, 'rank_sort': 27, 'total': 164, 'league_id': 72305, 'rank_count': 60, 'entry_percentile_rank': 45}]",[],2,2
74594,Rule Britannia,,2025-07-21T15:11:01.371003Z,False,,,x,c,420043.0,1,False,False,False,True,2911543.0,True,2157,1,"[{'phase': 1, 'rank': 3, 'last_rank': 3, 'rank_sort': 3, 'total': 2352, 'league_id': 74594, 'rank_count': 2157, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 848, 'last_rank': 658, 'rank_sort': 849, 'total': 164, 'league_id': 74594, 'rank_count': 2157, 'entry_percentile_rank': 40}]",[],3,3
102202,Sveriges Elit,,2025-07-21T17:43:38.401769Z,False,,,x,c,60064.0,1,False,False,False,True,3045938.0,True,17,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2352, 'league_id': 102202, 'rank_count': 17, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 5, 'last_rank': 7, 'rank_sort': 5, 'total': 164, 'league_id': 102202, 'rank_count': 17, 'entry_percentile_rank': 30}]",[],1,1
136055,Svenska FPL Podden,,2025-07-21T21:39:45.946166Z,False,,,x,c,150632.0,1,False,False,False,True,2904780.0,True,7053,1,"[{'phase': 1, 'rank': 15, 'last_rank': 14, 'rank_sort': 15, 'total': 2352, 'league_id': 136055, 'rank_count': 7053, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 2873, 'last_rank': 2333, 'rank_sort': 2896, 'total': 164, 'league_id': 136055, 'rank_count': 7053, 'entry_percentile_rank': 45}]",[],15,14
267987,#FPLSVERIGE (DobbTV),,2025-07-23T14:38:43.801132Z,False,,,x,c,1526523.0,1,False,False,False,True,2898883.0,True,15549,1,"[{'phase': 1, 'rank': 19, 'last_rank': 18, 'rank_sort': 19, 'total': 2352, 'league_id': 267987, 'rank_count': 15549, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 5775, 'last_rank': 4560, 'rank_sort': 5808, 'total': 164, 'league_id': 267987, 'rank_count': 15549, 'entry_percentile_rank': 40}]",[],19,18
357982,FantasyKollen-Ligan,,2025-07-25T08:04:45.318344Z,False,,,x,c,884377.0,1,False,False,False,True,2924285.0,True,500,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2352, 'league_id': 357982, 'rank_count': 500, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 196, 'last_rank': 149, 'rank_sort': 196, 'total': 164, 'league_id': 357982, 'rank_count': 500, 'entry_percentile_rank': 40}]",[],1,1
363270,Guldgruvan 25/26,,2025-07-25T10:04:24.473413Z,False,,,x,c,1278881.0,1,False,False,False,True,2932164.0,True,166,5,"[{'phase': 1, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 2352, 'league_id': 363270, 'rank_count': 166, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 62, 'last_rank': 55, 'rank_sort': 62, 'total': 164, 'league_id': 363270, 'rank_count': 166, 'entry_percentile_rank': 40}]",[],2,2
381451,FPLTIPS__ INSTAGRAM LEAGUE,,2025-07-25T16:24:39.278981Z,False,,,x,c,3576.0,1,False,False,False,True,2898897.0,True,13734,1,"[{'phase': 1, 'rank': 7, 'last_rank': 6, 'rank_sort': 7, 'total': 2352, 'league_id': 381451, 'rank_count': 13734, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 5473, 'last_rank': 4447, 'rank_sort': 5506, 'total': 164, 'league_id': 381451, 'rank_count': 13734, 'entry_percentile_rank': 40}]",[],7,6
785619,Jobba Frysen,,2025-08-04T12:13:23.394330Z,False,,,x,c,3836113.0,1,False,False,False,True,2977633.0,True,56,5,"[{'phase': 1, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 2352, 'league_id': 785619, 'rank_count': 56, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 25, 'last_rank': 21, 'rank_sort': 26, 'total': 164, 'league_id': 785619, 'rank_count': 56, 'entry_percentile_rank': 45}]",[],2,2
987068,Nordiske Fantasy 25/26,,2025-08-08T09:09:41.939502Z,False,,,x,c,4602527.0,1,False,False,False,True,3387449.0,True,9,15,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2352, 'league_id': 987068, 'rank_count': 9, 'entry_percentile_rank': 15}, {'phase': 11, 'rank': 4, 'last_rank': 5, 'rank_sort': 4, 'total': 164, 'league_id': 987068, 'rank_count': 9, 'entry_percentile_rank': 45}]",[],1,1
1121897,Twitterhästen,,2025-08-10T09:52:09.575345Z,False,,,x,c,60064.0,1,False,False,False,True,3098963.0,True,19,15,"[{'phase': 1, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 2352, 'league_id': 1121897, 'rank_count': 19, 'entry_percentile_rank': 15}, {'phase': 11, 'rank': 8, 'last_rank': 6, 'rank_sort': 8, 'total': 164, 'league_id': 1121897, 'rank_count': 19, 'entry_percentile_rank': 45}]",[],2,2
