name,time,event
wildcard,2025-09-27T09:08:15.194645Z,6
bboost,2025-10-18T09:56:53.863909Z,8
3xc,2025-11-29T11:55:37.849695Z,13
freehit,2025-12-13T11:48:14.397855Z,16
wildcard,2026-04-10T17:10:08.305652Z,32
bboost,2026-04-12T22:41:30.395947Z,33
freehit,2026-04-19T01:12:07.692479Z,34
3xc,2026-05-03T22:53:45.222197Z,36
