name,time,event
3xc,2025-09-27T08:07:42.564020Z,6
bboost,2025-10-18T06:24:27.357501Z,8
freehit,2025-11-29T12:40:26.524682Z,13
wildcard,2025-12-21T15:46:32.956871Z,18
3xc,2026-02-10T17:48:58.834128Z,26
freehit,2026-04-12T09:47:09.656308Z,33
wildcard,2026-04-26T12:37:21.267808Z,35
bboost,2026-05-09T02:56:35.981879Z,36
