event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,65,65,1743774,1811687,1743774,20,5,1000,0,0,8
2,80,145,211844,215769,106872,5,4,1000,1,0,7
3,48,193,5352928,5393403,239398,50,4,1003,0,0,3
4,61,254,6624075,6660849,629825,60,5,1000,0,0,29
5,45,299,4672249,4735207,739415,40,5,1007,0,0,17
6,79,378,350010,352521,256888,5,16,1010,3,0,17
7,81,459,1038947,1054792,142308,10,18,1016,1,0,7
8,75,534,1153272,1171983,97302,10,18,1022,0,0,1
9,61,595,1735318,1744790,49819,15,6,1023,2,0,16
10,78,673,2181743,2205444,46273,20,19,1027,1,0,9
11,35,708,7944239,7980173,68853,65,7,1032,1,0,2
12,44,752,3779980,3819439,70450,35,7,1030,0,0,16
13,41,793,3588556,3614563,87155,30,11,1026,1,0,0
14,81,874,898938,910348,48664,10,11,1026,1,0,4
15,78,952,281424,283891,12890,5,21,1028,1,0,17
16,75,1027,2070570,2079683,15901,20,8,1031,3,0,8
17,70,1097,5779895,5811830,32375,50,8,1034,0,0,4
18,52,1149,3156019,3159224,25746,30,3,1032,4,0,16
19,37,1186,8073697,8106952,31462,65,5,1032,1,0,2
20,80,1266,41764,42648,6818,1,0,1032,1,0,10
21,59,1325,2751854,2775971,5935,25,8,1033,1,0,19
22,53,1378,1530380,1537629,3136,15,36,1034,1,0,7
23,22,1400,12570528,12571901,9948,100,26,1037,1,0,6
24,77,1477,430839,442182,5031,5,5,1024,0,0,10
25,83,1560,312790,322723,2547,5,5,1031,0,0,0
26,69,1629,2861352,2902486,2638,25,5,1036,0,0,5
27,44,1673,6708526,6792051,3245,55,5,1035,0,0,8
28,78,1751,1088077,1089378,2830,10,16,1031,4,0,3
29,84,1835,535329,540270,915,5,20,1029,1,0,3
30,62,1897,722495,733454,708,10,72,1030,1,0,11
31,71,1968,224484,226934,381,5,78,1035,1,0,7
32,67,2035,908194,916903,262,10,94,1037,1,0,9
33,92,2127,1619910,1635415,979,15,94,1033,0,0,28
34,66,2193,440380,459875,716,5,94,1033,0,0,2
35,58,2251,3700532,3719460,635,30,104,1039,1,0,8
36,70,2321,5856437,5866331,1164,50,0,1033,2,0,2
37,58,2379,249585,251756,214,5,2,1033,1,0,2
