name,time,event
wildcard,2025-09-12T16:47:25.458893Z,4
3xc,2025-10-03T14:50:37.010570Z,7
freehit,2025-11-21T17:22:56.399497Z,12
bboost,2025-11-28T17:28:45.459905Z,13
wildcard,2026-01-31T09:46:00.029142Z,24
bboost,2026-02-06T17:17:40.736359Z,25
3xc,2026-02-09T20:52:37.400460Z,26
freehit,2026-04-17T18:53:13.175209Z,33
