element_in,element_in_cost,element_out,element_out_cost,entry,event,time
447,37,343,43,3571907,36,2026-05-09T09:29:53.246337Z
666,89,249,75,3571907,36,2026-05-09T09:29:53.238577Z
16,99,235,104,3571907,36,2026-05-08T12:03:49.399492Z
447,37,570,42,3571907,34,2026-04-24T17:20:15.898066Z
694,46,575,44,3571907,34,2026-04-24T17:20:15.897773Z
382,83,515,75,3571907,34,2026-04-24T17:12:51.529663Z
1,60,287,56,3571907,34,2026-04-24T17:12:51.529401Z
568,51,6,61,3571907,34,2026-04-24T17:12:51.529030Z
575,44,447,37,3571907,34,2026-04-24T15:36:15.821680Z
105,38,341,39,3571907,34,2026-04-24T15:36:15.821476Z
47,74,382,83,3571907,34,2026-04-24T15:36:15.821201Z
624,77,249,76,3571907,34,2026-04-23T14:32:55.260279Z
64,87,691,56,3571907,34,2026-04-23T14:32:55.260076Z
136,74,430,144,3571907,34,2026-04-23T14:32:55.259866Z
515,75,84,54,3571907,34,2026-04-23T14:32:55.259643Z
21,72,417,63,3571907,34,2026-04-23T14:32:55.259443Z
382,83,235,105,3571907,34,2026-04-23T14:32:55.259232Z
450,80,82,76,3571907,34,2026-04-23T14:32:55.258966Z
447,37,72,51,3571907,34,2026-04-23T14:32:55.258758Z
570,42,343,43,3571907,34,2026-04-23T14:32:55.258541Z
6,61,77,42,3571907,34,2026-04-23T14:32:55.258311Z
373,62,151,45,3571907,34,2026-04-23T14:32:55.258049Z
287,56,139,45,3571907,34,2026-04-23T14:32:55.257731Z
341,39,470,40,3571907,32,2026-04-10T15:26:30.648649Z
235,106,485,73,3571907,32,2026-04-10T15:26:30.648451Z
343,43,373,61,3571907,32,2026-04-10T15:26:30.648229Z
691,56,136,72,3571907,32,2026-04-10T15:26:30.647958Z
417,63,329,60,3571907,32,2026-04-10T15:26:30.647702Z
151,45,106,49,3571907,32,2026-04-10T15:26:30.647494Z
139,45,1,58,3571907,32,2026-04-10T15:26:30.647269Z
77,42,447,37,3571907,32,2026-04-10T15:26:30.646983Z
72,51,348,39,3571907,32,2026-04-10T15:26:30.646701Z
430,144,661,92,3571907,32,2026-04-10T07:49:48.796608Z
661,92,430,143,3571907,31,2026-03-20T16:17:23.812225Z
485,73,21,73,3571907,31,2026-03-20T16:17:23.806686Z
106,49,226,56,3571907,30,2026-03-14T10:10:19.650789Z
373,60,694,43,3571907,28,2026-02-27T17:05:18.985690Z
329,59,237,66,3571907,28,2026-02-27T17:05:18.978823Z
249,76,661,87,3571907,26,2026-02-10T09:34:31.425162Z
21,75,417,66,3571907,25,2026-02-06T09:42:50.950615Z
449,94,16,99,3571907,24,2026-01-25T19:55:10.790298Z
226,56,295,47,3571907,23,2026-01-24T10:30:53.754494Z
237,65,450,81,3571907,22,2026-01-16T20:41:49.494476Z
84,55,427,52,3571907,22,2026-01-16T20:41:49.486262Z
5,63,260,50,3571907,20,2025-12-30T23:48:18.946663Z
417,67,414,89,3571907,19,2025-12-29T23:27:51.022091Z
450,81,21,71,3571907,19,2025-12-29T23:27:51.012603Z
295,47,72,48,3571907,18,2025-12-26T18:11:25.167439Z
661,86,714,74,3571907,17,2025-12-19T21:58:19.771518Z
414,88,119,82,3571907,17,2025-12-19T21:58:19.770883Z
447,38,225,55,3571907,17,2025-12-19T21:58:19.763409Z
21,71,160,62,3571907,16,2025-12-13T10:08:07.335511Z
136,71,283,77,3571907,16,2025-12-13T10:08:07.328166Z
714,75,249,74,3571907,15,2025-12-06T07:48:21.511950Z
160,62,267,66,3571907,14,2025-12-02T07:09:59.316014Z
120,70,267,66,3571907,13,2025-11-29T12:35:03.258906Z
113,45,575,48,3571907,13,2025-11-29T12:35:03.258548Z
384,75,387,66,3571907,13,2025-11-29T10:39:49.354486Z
191,39,348,41,3571907,13,2025-11-29T10:39:49.354181Z
32,50,1,57,3571907,13,2025-11-29T10:35:50.582178Z
414,80,82,75,3571907,13,2025-11-29T10:35:50.581924Z
411,51,72,49,3571907,13,2025-11-29T10:35:50.581610Z
8,63,260,49,3571907,13,2025-11-29T10:35:50.581354Z
47,69,119,86,3571907,13,2025-11-29T10:35:50.581090Z
575,48,225,55,3571907,13,2025-11-29T10:35:50.580814Z
387,66,427,54,3571907,13,2025-11-29T10:35:50.580481Z
136,66,249,75,3571907,13,2025-11-29T10:35:50.580133Z
348,41,5,62,3571907,12,2025-11-22T10:34:50.801711Z
119,86,299,65,3571907,12,2025-11-22T10:34:50.795566Z
267,66,582,66,3571907,10,2025-11-01T09:33:14.199951Z
225,55,568,55,3571907,9,2025-10-24T14:34:50.400426Z
299,65,418,66,3571907,9,2025-10-24T14:34:50.395222Z
418,66,299,65,3571907,7,2025-10-03T16:57:48.214357Z
260,48,508,49,3571907,7,2025-10-03T16:57:48.204735Z
694,40,347,40,3571907,6,2025-09-27T09:45:31.694728Z
16,98,381,145,3571907,6,2025-09-27T08:01:21.840388Z
299,65,612,59,3571907,6,2025-09-27T08:01:21.840072Z
283,76,252,43,3571907,6,2025-09-27T08:01:21.839830Z
347,40,191,40,3571907,6,2025-09-27T08:01:21.839564Z
72,48,43,40,3571907,6,2025-09-27T08:01:21.839215Z
1,56,220,49,3571907,6,2025-09-27T08:01:21.838915Z
612,59,267,65,3571907,4,2025-09-12T21:44:08.869664Z
430,141,64,89,3571907,3,2025-08-30T09:31:05.266456Z
267,65,235,104,3571907,3,2025-08-30T09:31:05.262037Z
82,71,382,85,3571907,2,2025-08-22T17:09:39.314532Z
