element_in,element_in_cost,element_out,element_out_cost,entry,event,time
16,100,267,64,1983978,37,2026-05-13T21:27:26.944367Z
267,64,350,54,1983978,36,2026-05-05T05:14:48.051671Z
5,72,224,60,1983978,35,2026-05-01T06:28:18.936407Z
136,74,249,73,1983978,35,2026-05-01T06:28:18.927317Z
560,50,249,74,1983978,34,2026-04-23T05:31:36.657054Z
381,140,90,50,1983978,34,2026-04-23T05:31:36.656830Z
686,43,160,55,1983978,34,2026-04-23T05:31:36.656545Z
791,55,178,62,1983978,34,2026-04-23T05:31:36.656339Z
624,77,430,144,1983978,34,2026-04-23T05:31:36.656142Z
450,80,350,54,1983978,34,2026-04-23T05:31:36.655922Z
547,48,82,78,1983978,34,2026-04-23T05:31:36.655654Z
105,38,67,46,1983978,34,2026-04-23T05:31:36.655450Z
1,60,139,44,1983978,34,2026-04-23T05:31:36.655249Z
694,45,72,51,1983978,34,2026-04-23T05:31:36.655041Z
606,44,343,43,1983978,34,2026-04-23T05:31:36.654808Z
6,61,411,50,1983978,34,2026-04-23T05:31:36.654553Z
373,62,344,39,1983978,34,2026-04-23T05:31:36.654334Z
5,71,224,60,1983978,34,2026-04-23T05:31:36.654051Z
344,39,5,69,1983978,33,2026-04-17T20:58:08.855690Z
224,60,8,60,1983978,32,2026-04-10T08:16:15.878320Z
350,54,242,50,1983978,32,2026-04-10T08:16:15.877921Z
343,43,106,49,1983978,32,2026-04-10T08:16:15.877529Z
72,51,575,44,1983978,32,2026-04-10T08:16:15.877096Z
67,46,101,46,1983978,32,2026-04-10T08:16:15.876713Z
90,50,387,69,1983978,32,2026-04-10T08:16:15.876275Z
160,55,47,72,1983978,32,2026-04-10T08:16:15.875871Z
411,50,260,48,1983978,32,2026-04-10T08:16:15.875496Z
178,62,136,66,1983978,32,2026-04-10T08:16:15.875020Z
430,144,661,92,1983978,32,2026-04-10T08:16:15.874527Z
661,92,430,143,1983978,30,2026-03-13T06:37:38.920550Z
242,50,497,44,1983978,29,2026-03-02T22:59:09.684814Z
449,99,235,106,1983978,28,2026-02-25T10:14:29.721499Z
387,67,21,74,1983978,27,2026-02-20T18:47:55.502942Z
235,106,449,97,1983978,27,2026-02-20T18:47:55.495500Z
449,96,488,71,1983978,25,2026-02-05T23:13:33.548400Z
249,72,661,88,1983978,24,2026-01-30T08:07:26.786982Z
488,73,414,86,1983978,23,2026-01-23T18:40:07.026152Z
106,50,447,38,1983978,23,2026-01-23T18:40:07.017769Z
21,72,16,101,1983978,21,2026-01-05T05:52:49.233988Z
5,66,440,45,1983978,21,2026-01-05T05:52:49.226877Z
440,45,36,47,1983978,19,2025-12-29T09:26:36.854488Z
661,90,283,77,1983978,18,2025-12-26T14:38:34.965007Z
447,38,261,45,1983978,18,2025-12-26T14:38:34.958555Z
82,75,236,72,1983978,17,2025-12-18T07:09:43.020161Z
414,88,449,92,1983978,17,2025-12-18T06:59:46.242703Z
47,71,266,77,1983978,17,2025-12-18T06:59:46.235879Z
497,44,84,55,1983978,16,2025-12-12T13:48:54.986083Z
266,78,82,76,1983978,16,2025-12-12T13:48:54.985603Z
449,91,119,82,1983978,16,2025-12-12T13:48:54.978070Z
419,66,119,83,1983978,15,2025-12-05T08:31:50.240205Z
714,74,136,64,1983978,15,2025-12-05T08:31:50.240013Z
178,66,283,81,1983978,15,2025-12-05T08:31:50.239823Z
242,50,236,71,1983978,15,2025-12-05T08:31:50.239632Z
449,90,82,77,1983978,15,2025-12-05T08:31:50.239436Z
488,68,16,100,1983978,15,2025-12-05T08:31:50.239216Z
414,83,84,55,1983978,15,2025-12-05T08:31:50.239028Z
344,39,575,46,1983978,15,2025-12-05T08:31:50.238842Z
411,52,260,48,1983978,15,2025-12-05T08:31:50.238649Z
4,39,101,45,1983978,15,2025-12-05T08:31:50.238449Z
151,44,261,45,1983978,15,2025-12-05T08:31:50.238210Z
191,39,36,46,1983978,15,2025-12-05T08:31:50.238002Z
684,50,8,60,1983978,15,2025-12-05T08:31:50.237735Z
101,45,367,43,1983978,13,2025-11-27T19:31:44.140171Z
84,55,497,44,1983978,12,2025-11-21T23:41:26.933571Z
283,81,249,75,1983978,12,2025-11-21T23:41:26.933323Z
82,81,488,65,1983978,12,2025-11-21T23:41:26.933042Z
139,44,101,45,1983978,12,2025-11-21T23:41:26.932612Z
367,43,220,48,1983978,12,2025-11-21T23:41:26.932337Z
261,45,573,45,1983978,12,2025-11-21T23:41:26.932064Z
36,46,5,63,1983978,12,2025-11-21T23:41:26.931667Z
236,71,582,66,1983978,11,2025-11-07T00:47:16.784173Z
488,65,612,59,1983978,10,2025-10-30T20:21:00.226160Z
119,80,390,57,1983978,9,2025-10-24T01:38:17.182929Z
16,100,381,143,1983978,9,2025-10-24T01:38:17.175999Z
390,57,427,56,1983978,8,2025-10-16T12:35:49.983772Z
582,66,486,69,1983978,6,2025-09-26T06:33:46.483615Z
612,59,211,44,1983978,5,2025-09-19T16:19:44.445207Z
8,57,402,59,1983978,5,2025-09-19T16:19:44.437296Z
573,45,370,59,1983978,3,2025-08-28T05:55:05.039793Z
249,75,135,75,1983978,2,2025-08-19T06:47:34.359774Z
