name,time,event
wildcard,2025-09-13T09:41:54.585206Z,4
3xc,2025-11-29T13:15:17.210310Z,13
bboost,2025-12-26T17:55:36.110326Z,18
freehit,2025-12-27T22:55:44.337537Z,19
wildcard,2026-04-04T23:53:03.326762Z,32
bboost,2026-04-10T18:45:18.310944Z,33
freehit,2026-04-18T11:24:43.193108Z,34
3xc,2026-05-01T20:53:11.236735Z,36
