h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.3187,2.09987,1.3187,2.09987,"{'att': 286, 'def': 26}","{'att': 264, 'def': 18}",5,7,2,2,0.8233,d,2024-08-16 19:30:00,0,1,0,1,-0.7811700000000001
a,1.23438,1.58998,1.23438,0.846702,"{'att': 189, 'def': 22}","{'att': 329, 'def': 20}",4,9,1,2,1.0356,l,2024-08-25 17:00:00,0,0,1,0,0.3876780000000001
h,0.809213,3.28322,0.809213,2.53994,"{'att': 255, 'def': 19}","{'att': 282, 'def': 24}",1,16,1,1,0.1639,d,2024-08-29 19:30:00,0,1,0,1,-1.7307270000000001
a,0.547308,2.01026,0.547308,1.26699,"{'att': 105, 'def': 16}","{'att': 400, 'def': 25}",7,6,0,2,0.3288,l,2024-09-01 15:00:00,0,0,1,0,-0.719682
h,1.5194,1.80432,1.5194,1.80432,"{'att': 164, 'def': 31}","{'att': 359, 'def': 20}",10,2,2,3,1.0771,l,2024-09-15 16:30:00,0,0,1,0,-0.28491999999999984
a,1.28282,1.97167,1.28282,1.22839,"{'att': 150, 'def': 24}","{'att': 301, 'def': 30}",6,3,1,2,0.8488,l,2024-09-21 14:15:00,0,0,1,0,0.05442999999999998
h,1.10799,2.66646,1.10799,2.66646,"{'att': 241, 'def': 27}","{'att': 364, 'def': 21}",3,16,1,1,0.4153,d,2024-09-26 17:00:00,0,1,0,1,-1.5584699999999998
a,0.802357,4.07869,0.802357,3.33542,"{'att': 232, 'def': 13}","{'att': 442, 'def': 29}",3,7,1,3,0.0498,l,2024-09-30 19:00:00,0,0,1,0,-2.5330630000000003
h,0.964894,0.814163,0.964894,0.814163,"{'att': 206, 'def': 15}","{'att': 240, 'def': 22}",10,4,0,1,1.4334,l,2024-10-05 16:30:00,0,0,1,0,0.15073100000000006
a,1.56861,1.94417,1.56861,1.2009,"{'att': 227, 'def': 14}","{'att': 304, 'def': 25}",6,7,3,2,1.0998,w,2024-10-21 19:00:00,1,0,0,3,0.36771
h,1.24451,1.04715,1.24451,1.04715,"{'att': 299, 'def': 29}","{'att': 188, 'def': 27}",4,3,1,0,1.5133999999999999,w,2024-10-26 16:30:00,1,0,0,3,0.19735999999999998
a,0.0329044,1.73469,0.0329044,1.73469,"{'att': 285, 'def': 26}","{'att': 253, 'def': 29}",0,15,0,2,0.146,l,2024-11-03 13:00:00,0,0,1,0,-1.7017856
a,1.25211,2.63982,1.25211,2.63982,"{'att': 246, 'def': 18}","{'att': 157, 'def': 26}",4,9,3,1,0.5736,w,2024-11-08 20:00:00,1,0,0,3,-1.3877099999999998
h,1.15972,1.45816,0.416438,1.45816,"{'att': 136, 'def': 14}","{'att': 263, 'def': 22}",7,2,2,3,1.0748,l,2024-11-23 17:30:00,0,0,1,0,-1.041722
a,0.599185,2.18354,0.599185,2.18354,"{'att': 325, 'def': 16}","{'att': 137, 'def': 23}",5,15,2,1,0.37270000000000003,w,2024-11-30 13:00:00,1,0,0,3,-1.584355
h,1.27625,1.30835,1.27625,1.30835,"{'att': 227, 'def': 25}","{'att': 334, 'def': 19}",6,1,2,1,1.3016999999999999,w,2024-12-07 13:00:00,1,0,0,3,-0.032099999999999795
a,0.840973,1.24562,0.840973,1.24562,"{'att': 206, 'def': 34}","{'att': 122, 'def': 26}",2,11,0,0,0.9818,d,2024-12-15 17:30:00,0,1,0,1,-0.404647
h,0.956162,0.878983,0.956162,0.878983,"{'att': 218, 'def': 20}","{'att': 294, 'def': 21}",2,1,1,0,1.3955,w,2024-12-22 17:30:00,1,0,0,3,0.077179
h,1.62636,1.39575,0.883081,1.39575,"{'att': 114, 'def': 19}","{'att': 250, 'def': 25}",5,7,1,2,1.5457,l,2025-01-12 13:00:00,0,0,1,0,-0.512669
a,1.06201,6.40549,1.06201,5.66221,"{'att': 317, 'def': 12}","{'att': 203, 'def': 37}",1,22,1,4,0.0056,l,2025-01-19 15:15:00,0,0,1,0,-4.6002
h,0.833212,2.53692,0.833212,2.53692,"{'att': 216, 'def': 15}","{'att': 206, 'def': 15}",6,5,1,1,0.3083,d,2025-01-24 20:00:00,0,1,0,1,-1.7037079999999998
a,1.31791,2.19186,1.31791,1.44858,"{'att': 263, 'def': 20}","{'att': 269, 'def': 22}",6,5,1,2,0.6594,l,2025-02-03 20:00:00,0,0,1,0,-0.13067000000000006
h,1.90619,1.26021,1.90619,1.26021,"{'att': 237, 'def': 20}","{'att': 254, 'def': 18}",8,4,1,2,1.8380000000000003,l,2025-02-08 17:30:00,0,0,1,0,0.64598
a,1.04401,2.33414,1.04401,2.33414,"{'att': 212, 'def': 19}","{'att': 239, 'def': 11}",7,9,1,3,0.536,l,2025-02-16 17:30:00,0,0,1,0,-1.29013
h,0.431009,1.66486,0.431009,1.66486,"{'att': 373, 'def': 21}","{'att': 149, 'def': 18}",1,12,0,2,0.4536,l,2025-02-22 20:00:00,0,0,1,0,-1.233851
a,0.163235,2.17386,0.163235,2.17386,"{'att': 301, 'def': 14}","{'att': 125, 'def': 18}",5,6,1,1,0.1498,d,2025-02-28 20:00:00,0,1,0,1,-2.010625
a,0.426529,2.31412,0.426529,1.57085,"{'att': 333, 'def': 19}","{'att': 140, 'def': 22}",3,4,0,1,0.1854,l,2025-03-09 17:30:00,0,0,1,0,-1.1443210000000001
h,1.94387,1.49888,1.20059,1.49888,"{'att': 111, 'def': 15}","{'att': 246, 'def': 24}",5,5,2,2,1.7245,d,2025-03-14 20:00:00,0,1,0,1,-0.29828999999999994
a,0.52734,1.07663,0.52734,1.07663,"{'att': 357, 'def': 8}","{'att': 244, 'def': 29}",2,10,1,1,0.8523000000000001,d,2025-03-31 20:00:00,0,1,0,1,-0.54929
h,1.75387,2.81501,1.75387,2.81501,"{'att': 216, 'def': 28}","{'att': 199, 'def': 12}",10,9,1,3,0.6674,l,2025-04-06 12:00:00,0,0,1,0,-1.06114
a,1.54225,1.61783,1.54225,1.61783,"{'att': 147, 'def': 18}","{'att': 224, 'def': 20}",11,5,3,1,1.2578,w,2025-04-12 14:15:00,1,0,0,3,-0.0755800000000002
h,0.768437,0.757145,0.768437,0.757145,"{'att': 356, 'def': 25}","{'att': 215, 'def': 19}",4,3,1,0,1.3417,w,2025-04-19 19:00:00,1,0,0,3,0.01129200000000008
a,1.01774,2.63805,1.01774,2.63805,"{'att': 243, 'def': 19}","{'att': 281, 'def': 25}",3,9,0,1,0.3094,l,2025-04-23 17:00:00,0,0,1,0,-1.6203099999999997
h,1.80995,1.6731,1.06667,1.6731,"{'att': 246, 'def': 23}","{'att': 205, 'def': 10}",7,2,2,3,1.4308,l,2025-05-03 16:30:00,0,0,1,0,-0.60643
h,0.721442,1.00781,0.721442,1.00781,"{'att': 297, 'def': 30}","{'att': 135, 'def': 14}",2,4,0,1,1.0719,l,2025-05-09 19:00:00,0,0,1,0,-0.28636800000000007
a,0.399067,0.93125,0.399067,0.93125,"{'att': 169, 'def': 16}","{'att': 251, 'def': 37}",2,7,0,1,0.8078,l,2025-05-13 19:30:00,0,0,1,0,-0.5321830000000001
h,0.513718,1.06274,0.513718,1.06274,"{'att': 95, 'def': 19}","{'att': 357, 'def': 25}",1,3,0,1,0.8335999999999999,l,2025-05-18 17:00:00,0,0,1,0,-0.549022
a,0.735505,1.72167,0.735505,0.978393,"{'att': 242, 'def': 18}","{'att': 327, 'def': 21}",2,2,0,2,0.5265,l,2025-05-24 16:30:00,0,0,1,0,-0.242888
