event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1392746,1392305,15,0,1000,0,0,14
2,66,133,1355063,1355192,469753,15,0,1001,0,0,4
3,41,174,8222396,8222739,1350449,75,44,1007,2,0,13
4,83,257,714713,714912,507742,10,0,1006,0,0,7
5,35,292,9184029,9184168,1133841,80,4,1009,1,0,15
6,67,359,1617097,1617182,767958,15,0,1012,1,0,29
7,68,427,4108983,4109266,841192,35,0,1013,1,0,15
8,71,498,1939427,1939601,696670,20,1,1018,1,0,10
9,45,543,6097603,6097935,814284,50,1,1019,0,0,5
10,87,630,592819,592955,477273,5,13,1020,2,0,7
11,33,663,8945854,8946096,662050,75,24,1024,1,0,10
12,62,725,460006,460054,290774,5,24,1027,0,0,5
13,46,771,2134187,2134412,256371,20,10,1029,1,0,4
14,69,836,3655062,3655348,311479,30,0,1026,2,4,17
15,70,906,805565,805677,159838,10,5,1033,1,0,11
16,91,997,311473,311593,82112,5,5,1034,5,0,10
17,98,1095,448243,448316,37314,5,0,1042,1,0,0
18,49,1144,4154504,4154674,34024,35,10,1049,1,0,6
19,38,1182,7572950,7573430,39378,60,4,1049,1,0,9
20,81,1259,35536,35548,10461,1,0,1050,2,4,3
21,45,1304,7804669,7804888,19742,65,4,1051,1,0,7
22,58,1358,763924,763956,10256,10,6,1052,2,4,6
23,46,1404,5376794,5377097,8128,45,32,1050,1,0,7
24,77,1477,487669,487814,5232,5,0,1045,2,4,7
25,74,1551,1452177,1452477,4500,15,0,1049,1,0,10
26,69,1620,3046617,3046943,4626,25,10,1048,1,0,15
27,46,1666,6036914,6037237,5110,50,15,1050,1,0,9
28,85,1747,387836,388053,3679,5,25,1050,2,4,10
29,55,1802,6312677,6312918,5839,50,29,1052,1,0,9
30,63,1865,606954,607133,4215,5,35,1053,1,0,12
31,59,1924,1727710,1728005,4462,15,42,1049,1,0,0
32,58,1982,2553534,2556007,4698,20,19,1042,0,0,12
33,142,2124,7067,7095,1178,1,39,1039,1,0,0
34,60,2184,937427,938097,1194,10,39,1039,0,0,3
35,51,2235,6517132,6517325,1504,55,18,1040,1,0,8
36,93,2328,833623,833797,868,10,23,1044,1,0,14
37,30,2358,4261306,4261593,693,35,3,1046,1,0,13
