name,time,event
wildcard,2025-09-02T12:53:28.222448Z,4
freehit,2025-11-21T10:47:29.629536Z,12
3xc,2025-11-25T02:50:30.325492Z,13
bboost,2025-12-13T14:29:20.262381Z,17
wildcard,2026-04-08T18:57:31.802267Z,32
bboost,2026-04-12T06:01:18.161375Z,33
freehit,2026-04-18T11:27:19.731461Z,34
3xc,2026-05-04T21:19:50.081569Z,36
