event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,54,54,4551060,4580887,4551053,50,0,1000,0,0,5
2,52,106,4819979,4832949,4274377,45,0,1001,0,0,11
3,55,161,3093920,3100086,3046843,30,10,1003,2,0,22
4,87,248,364794,367791,963280,5,26,1005,0,0,11
5,63,311,312546,315321,325768,5,26,1012,0,0,0
6,77,388,421921,424014,124643,5,26,1015,0,0,9
7,81,469,1077233,1080030,68397,10,17,1017,2,0,14
8,84,553,349053,351469,23850,5,17,1023,0,0,12
9,47,600,5717377,5718683,35069,50,10,1023,3,0,6
10,78,678,2181743,2188577,33181,20,0,1026,1,0,16
11,39,717,5499544,5513362,38101,45,0,1029,0,0,7
12,64,781,387422,388270,10412,5,0,1029,2,0,16
13,62,843,288747,292066,3013,5,0,1030,0,0,4
14,56,899,7581183,7586407,10224,65,11,1028,1,0,2
15,48,943,6623229,6628110,23118,55,1,1030,2,4,12
16,72,1015,2722194,2724941,32623,25,15,1032,3,0,12
17,77,1092,3964474,3968984,43341,35,11,1034,2,0,17
18,59,1151,1287964,1290326,22960,15,31,1037,1,0,8
19,49,1200,2724146,2727141,14718,25,9,1033,2,0,16
20,66,1266,469048,472233,6818,5,1,1026,0,0,7
21,48,1314,6444874,6458105,11120,55,1,1031,0,0,9
22,51,1365,1802860,1809261,6673,15,1,1037,0,0,3
23,48,1413,4224890,4237775,4583,35,1,1040,0,0,0
24,70,1483,1546955,1547705,3630,15,4,1041,4,0,3
25,81,1564,478942,481109,2042,5,0,1050,1,0,8
26,71,1635,2341516,2349247,1884,20,0,1054,0,0,4
27,47,1682,5195045,5212445,1979,45,0,1055,0,0,6
28,82,1764,636054,637465,1356,5,16,1053,3,0,3
29,58,1822,5450685,5455334,1926,45,7,1051,1,0,1
30,57,1879,1410031,1420737,1970,15,7,1053,0,0,2
31,70,1949,288557,290297,1128,5,83,1051,2,0,0
32,81,2030,72534,73174,331,1,83,1053,0,0,10
33,101,2131,967215,971983,793,10,83,1048,0,0,26
34,53,2184,2016638,2018283,1154,20,63,1050,1,0,11
35,56,2240,4509395,4512098,1163,35,0,1052,2,0,7
36,101,2341,236662,237846,418,5,27,1052,1,0,0
37,27,2368,5251619,5258318,402,45,1,1052,1,0,4
