season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2019/20,215136,40,40,14,228,0,0,1,2,0,0,0,1,0,0,3,53,49.4,53.3,98.0,20.0,0,0,0,0,0,0.00,0.00,0.00,0.00
2020/21,215136,40,38,11,247,0,0,1,1,0,0,0,1,0,0,0,51,42.0,47.8,34.0,12.2,0,0,0,0,0,0.00,0.00,0.00,0.00
2021/22,215136,40,38,4,7,0,1,0,0,0,0,0,0,0,0,0,17,18.2,11.1,2.0,3.1,0,0,0,0,0,0.00,0.00,0.00,0.00
2022/23,215136,40,38,54,1872,1,1,4,41,0,0,0,7,0,0,1,284,372.2,257.3,209.0,84.0,0,0,0,0,20,1.24,1.22,2.46,39.55
2023/24,215136,45,43,39,1630,0,1,1,33,0,0,0,4,0,0,2,224,393.4,195.2,139.0,72.8,0,0,0,0,18,0.74,1.54,2.28,23.05
2024/25,215136,45,45,109,2588,1,3,10,31,0,0,0,7,0,0,8,435,628.4,305.3,244.0,118.0,0,0,0,251,28,2.29,1.54,3.83,38.50
