element_in,element_in_cost,element_out,element_out_cost,entry,event,time
291,57,257,52,134575,37,2026-05-15T17:28:43.036821Z
16,100,235,103,134575,37,2026-05-15T17:26:26.207898Z
417,66,82,81,134575,36,2026-05-09T09:24:20.978280Z
257,52,343,43,134575,36,2026-05-09T09:24:20.972706Z
5,72,72,51,134575,35,2026-05-01T17:13:20.055892Z
252,40,337,61,134575,34,2026-04-24T16:33:15.724777Z
387,71,450,80,134575,34,2026-04-24T16:33:15.724553Z
1,60,670,48,134575,34,2026-04-24T16:33:15.724269Z
624,77,691,56,134575,34,2026-04-19T15:09:43.660804Z
337,61,430,144,134575,34,2026-04-19T15:09:43.660652Z
596,72,249,77,134575,34,2026-04-19T15:09:43.660491Z
21,72,783,55,134575,34,2026-04-19T15:09:43.660333Z
515,74,235,105,134575,34,2026-04-19T15:09:43.660150Z
450,80,84,54,134575,34,2026-04-19T15:09:43.659993Z
381,140,82,82,134575,34,2026-04-19T15:09:43.659834Z
694,45,411,50,134575,34,2026-04-19T15:09:43.659677Z
606,44,343,43,134575,34,2026-04-19T15:09:43.659517Z
568,51,151,45,134575,34,2026-04-19T15:09:43.659354Z
373,62,77,40,134575,34,2026-04-19T15:09:43.659169Z
5,71,72,51,134575,34,2026-04-19T15:09:43.658989Z
567,39,341,39,134575,34,2026-04-19T15:09:43.658801Z
670,48,139,45,134575,34,2026-04-19T15:09:43.658566Z
691,56,661,91,134575,32,2026-04-10T17:25:12.272794Z
249,78,218,42,134575,32,2026-04-10T17:25:12.272598Z
430,144,136,69,134575,32,2026-04-10T17:25:12.272396Z
783,55,485,73,134575,32,2026-04-10T17:25:12.272195Z
84,54,450,80,134575,32,2026-04-10T17:25:12.271951Z
235,106,387,69,134575,32,2026-04-10T17:25:12.271756Z
82,82,329,60,134575,32,2026-04-10T17:25:12.271556Z
72,51,373,61,134575,32,2026-04-10T17:25:12.271325Z
343,43,317,45,134575,32,2026-04-10T17:25:12.271060Z
151,45,8,63,134575,32,2026-04-10T17:25:12.270859Z
411,50,5,68,134575,32,2026-04-10T17:25:12.270658Z
341,39,470,40,134575,32,2026-04-10T17:25:12.270432Z
139,45,1,57,134575,32,2026-04-10T17:25:12.270081Z
485,73,82,79,134575,31,2026-03-20T18:28:20.541162Z
661,90,430,145,134575,29,2026-03-03T01:28:28.446178Z
