season_name,total_points,rank
2006/07,1989,7412
2007/08,1974,215821
2008/09,1822,223152
2009/10,2214,63751
2010/11,1964,139836
2011/12,1966,237693
2012/13,1939,402350
2013/14,1877,1484252
2014/15,1938,418603
2015/16,1982,743501
2016/17,1966,775250
2017/18,1774,3012744
2018/19,2131,614568
2019/20,2262,107853
2020/21,2368,148802
2021/22,2198,1211256
2022/23,2451,360544
2023/24,2393,393922
2024/25,2199,2865509
