event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,82,82,142761,143258,142761,5,5,1000,0,0,0
2,38,120,9049541,9050318,1755577,85,10,1000,1,0,4
3,81,201,37646,37659,96930,1,15,1002,0,0,8
4,66,267,4876480,4877976,219467,45,15,1006,0,0,12
5,60,327,562890,563807,84763,5,15,1008,0,0,3
6,68,395,1466307,1466783,71660,15,8,1011,1,0,6
7,82,477,930699,931125,36254,10,28,1014,2,0,9
8,85,562,320722,321022,11224,5,19,1016,1,0,21
9,59,621,2175637,2176053,6497,20,22,1019,2,0,12
10,72,693,4044716,4046190,11183,35,22,1024,1,0,15
11,46,739,2501797,2503828,7402,25,22,1029,0,0,7
12,50,789,2261110,2262023,5672,20,36,1030,2,0,7
13,70,859,107994,108627,806,1,36,1030,0,0,7
14,63,922,5561991,5563658,1902,45,33,1032,1,0,1
15,68,990,1023597,1024186,842,10,28,1033,1,0,4
16,83,1073,894594,895470,666,10,29,1033,5,0,3
17,78,1151,3644326,3645439,1014,30,24,1039,1,0,4
18,46,1193,5503147,5504544,1607,45,39,1041,2,4,11
19,62,1255,381034,381119,360,5,43,1040,1,0,3
20,46,1301,4770008,4771182,698,40,14,1038,1,0,1
21,53,1354,4828470,4829997,947,40,34,1036,1,0,5
22,44,1398,4442529,4444053,860,35,62,1037,1,0,10
23,52,1450,3040067,3040894,429,25,29,1043,1,0,8
24,54,1504,6950395,6951084,1004,55,12,1048,1,0,4
25,72,1576,1929571,1931103,981,20,18,1050,1,0,17
26,70,1646,2766611,2767715,1013,25,23,1050,1,0,7
27,63,1709,860382,860600,387,10,28,1050,1,0,15
28,75,1784,1450259,1451142,423,15,33,1049,1,0,4
29,58,1842,5450685,5451681,632,45,56,1049,1,0,4
30,60,1902,908062,909772,538,10,56,1051,0,0,4
31,58,1960,1941385,1942628,607,20,53,1053,2,0,0
32,69,2029,603381,604673,362,5,29,1045,0,0,11
33,137,2162,21980,22011,125,1,59,1046,2,4,0
34,45,2207,3464376,3465590,321,30,59,1046,0,0,6
35,56,2263,4156291,4160786,321,35,59,1048,0,0,21
36,85,2348,2142858,2143758,283,20,33,1051,2,0,15
37,30,2378,4261306,4262559,229,35,17,1054,1,0,8
