h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,2.9098,0.197023,2.14971,0.197023,"{'att': 130, 'def': 19}","{'att': 518, 'def': 19}",7,1,4,1,2.9097,w,2024-08-16 18:45:00,1,0,0,3,1.9526869999999998
h,4.93703,0.772997,4.93703,0.772997,"{'att': 231, 'def': 32}","{'att': 413, 'def': 20}",12,0,6,0,2.9521,w,2024-08-23 18:45:00,1,0,0,3,4.164033
a,3.24139,1.57562,2.48129,1.57562,"{'att': 216, 'def': 12}","{'att': 394, 'def': 24}",5,11,3,1,2.4628,w,2024-09-01 18:45:00,1,0,0,3,0.90567
h,2.91245,1.00928,2.91245,0.249183,"{'att': 184, 'def': 20}","{'att': 388, 'def': 26}",15,1,3,1,2.6041,w,2024-09-14 19:00:00,1,0,0,3,2.6632670000000003
a,1.90277,0.760314,1.90277,0.760314,"{'att': 130, 'def': 23}","{'att': 438, 'def': 11}",13,2,1,1,2.2634000000000003,d,2024-09-21 19:00:00,0,1,0,1,1.1424560000000001
h,3.22405,2.02646,3.22405,1.26636,"{'att': 199, 'def': 17}","{'att': 448, 'def': 31}",10,6,3,1,2.1786,w,2024-09-27 19:00:00,1,0,0,3,1.9576900000000002
a,0.822322,0.326466,0.822322,0.326466,"{'att': 165, 'def': 26}","{'att': 337, 'def': 12}",13,4,1,1,1.7799999999999998,d,2024-10-06 18:45:00,0,1,0,1,0.495856
h,4.66981,2.22038,4.66981,2.22038,"{'att': 284, 'def': 31}","{'att': 402, 'def': 27}",6,4,4,2,2.6826999999999996,w,2024-10-19 19:00:00,1,0,0,3,2.44943
a,4.04221,0.277951,4.04221,0.277951,"{'att': 193, 'def': 32}","{'att': 421, 'def': 11}",14,1,3,0,2.9675000000000002,w,2024-10-27 19:45:00,1,0,0,3,3.764259
h,2.76932,0.803421,2.76932,0.803421,"{'att': 141, 'def': 18}","{'att': 380, 'def': 33}",14,4,1,0,2.6289,w,2024-11-02 16:00:00,1,0,0,3,1.9658989999999998
a,4.38095,1.21483,4.38095,1.21483,"{'att': 190, 'def': 31}","{'att': 429, 'def': 16}",19,7,4,2,2.8415,w,2024-11-09 20:00:00,1,0,0,3,3.1661200000000003
h,1.63216,1.84157,1.63216,1.84157,"{'att': 139, 'def': 21}","{'att': 462, 'def': 27}",7,8,3,0,1.1918,w,2024-11-22 20:00:00,1,0,0,3,-0.20940999999999987
h,3.85838,0.742742,3.85838,0.742742,"{'att': 106, 'def': 19}","{'att': 451, 'def': 15}",22,3,1,1,2.8967,d,2024-11-30 20:00:00,0,1,0,1,3.1156379999999997
a,3.04535,0.34154,3.04535,0.34154,"{'att': 112, 'def': 29}","{'att': 349, 'def': 16}",13,4,0,0,2.8532,d,2024-12-06 20:00:00,0,1,0,1,2.70381
h,2.59615,1.23945,1.83605,1.23945,"{'att': 192, 'def': 22}","{'att': 443, 'def': 18}",9,12,3,1,2.3595,w,2024-12-15 19:45:00,1,0,0,3,0.5966
a,2.40654,3.10193,2.40654,2.34183,"{'att': 217, 'def': 27}","{'att': 356, 'def': 29}",6,7,4,2,0.9297,w,2024-12-18 20:00:00,1,0,0,3,0.06471000000000027
h,5.07062,0.410024,4.31052,0.410024,"{'att': 222, 'def': 34}","{'att': 352, 'def': 23}",11,4,2,1,2.9862,w,2025-01-12 19:45:00,1,0,0,3,3.9004960000000004
a,1.57299,1.34901,1.57299,1.34901,"{'att': 166, 'def': 25}","{'att': 416, 'def': 21}",13,7,2,1,1.5374999999999999,w,2025-01-18 16:00:00,1,0,0,3,0.22398000000000007
h,1.79628,0.613384,1.79628,0.613384,"{'att': 111, 'def': 22}","{'att': 401, 'def': 22}",13,4,1,1,2.2857000000000003,d,2025-01-25 20:05:00,0,1,0,1,1.182896
a,3.94899,0.63646,3.94899,0.63646,"{'att': 222, 'def': 23}","{'att': 425, 'def': 10}",16,3,5,2,2.8965,w,2025-02-01 16:00:00,1,0,0,3,3.3125299999999998
h,3.13964,0.924683,3.13964,0.924683,"{'att': 157, 'def': 20}","{'att': 354, 'def': 22}",12,11,4,1,2.7293,w,2025-02-07 20:05:00,1,0,0,3,2.214957
a,2.93281,1.19618,2.93281,1.19618,"{'att': 114, 'def': 28}","{'att': 472, 'def': 13}",5,1,1,0,2.4634,w,2025-02-15 20:05:00,1,0,0,3,1.73663
a,2.74583,1.76184,2.74583,1.76184,"{'att': 175, 'def': 24}","{'att': 440, 'def': 18}",9,9,3,2,2.0494,w,2025-02-23 19:45:00,1,0,0,3,0.9839900000000001
h,3.59846,0.872733,3.59846,0.872733,"{'att': 280, 'def': 25}","{'att': 441, 'def': 24}",13,2,4,1,2.7975999999999996,w,2025-03-01 20:05:00,1,0,0,3,2.725727
a,3.39834,2.10922,3.39834,2.10922,"{'att': 197, 'def': 27}","{'att': 403, 'def': 28}",13,7,4,1,2.1845999999999997,w,2025-03-08 16:00:00,1,0,0,3,1.28912
h,2.60859,0.734284,2.60859,0.734284,"{'att': 240, 'def': 24}","{'att': 466, 'def': 29}",6,6,3,1,2.6026,w,2025-03-16 19:45:00,1,0,0,3,1.8743059999999998
a,3.96021,1.27635,3.20012,1.27635,"{'att': 246, 'def': 19}","{'att': 356, 'def': 21}",11,12,6,1,2.7757,w,2025-03-29 18:00:00,1,0,0,3,1.92377
h,1.64379,0.280438,1.64379,0.280438,"{'att': 127, 'def': 36}","{'att': 458, 'def': 9}",13,3,1,0,2.4519999999999995,w,2025-04-05 15:00:00,1,0,0,3,1.3633520000000001
h,3.19233,0.709291,3.19233,0.709291,"{'att': 186, 'def': 24}","{'att': 485, 'def': 27}",18,4,2,1,2.7855000000000003,w,2025-04-19 15:00:00,1,0,0,3,2.483039
a,2.30552,0.520926,2.30552,0.520926,"{'att': 130, 'def': 23}","{'att': 423, 'def': 13}",15,3,1,1,2.6264000000000003,d,2025-04-22 18:45:00,0,1,0,1,1.784594
h,4.50698,1.63001,4.50698,1.63001,"{'att': 148, 'def': 25}","{'att': 328, 'def': 15}",19,5,1,3,2.7198,l,2025-04-25 18:45:00,0,0,1,0,2.8769700000000005
a,2.35931,1.42064,2.35931,1.42064,"{'att': 197, 'def': 26}","{'att': 368, 'def': 19}",10,3,1,2,2.0426,l,2025-05-03 15:00:00,0,0,1,0,0.9386699999999999
a,1.78222,0.594471,1.02213,0.594471,"{'att': 178, 'def': 32}","{'att': 460, 'def': 21}",8,1,4,1,2.3852999999999995,w,2025-05-10 19:00:00,1,0,0,3,0.427659
h,3.71972,0.9013,2.95963,0.9013,"{'att': 204, 'def': 25}","{'att': 341, 'def': 12}",17,1,3,1,2.8368,w,2025-05-17 19:00:00,1,0,0,3,2.05833
