event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,45,45,7165720,7234110,7165709,80,0,1000,0,0,5
2,46,91,6780851,6819196,7170947,65,0,999,0,0,9
3,63,154,1164700,1174164,4217967,15,8,998,2,0,6
4,56,210,8251210,8278133,5238915,75,8,997,0,0,7
5,58,268,809507,828892,3304690,10,8,997,0,0,-1
6,69,337,1227843,1263712,1897278,15,0,999,0,0,8
7,91,428,179781,183287,795724,5,5,1004,1,0,0
8,68,496,2544669,2576043,748753,25,5,1014,0,0,12
9,44,540,6763654,6777840,910025,60,0,1014,2,0,9
10,86,626,626989,637832,557843,10,0,1018,0,0,9
11,43,669,3978714,3995513,513376,35,12,1018,2,0,10
12,74,743,83115,83621,117564,1,16,1017,2,0,8
13,84,827,4217,4577,10061,1,16,1018,0,0,5
14,78,905,1357137,1370894,6659,15,13,1016,1,0,5
15,61,966,2253618,2265180,4970,20,4,1020,2,0,5
16,82,1048,965519,968884,4052,10,3,1028,2,0,7
17,87,1135,1594823,1609315,3117,15,3,1032,0,0,6
18,44,1179,6427107,6449016,4132,55,0,1033,2,0,12
19,49,1228,2683892,2698404,2463,25,15,1032,1,0,5
20,32,1260,9867851,9877548,9457,80,0,1032,1,0,9
21,42,1302,8545731,8586868,21058,70,0,1030,0,0,16
22,43,1345,4975839,4992501,19679,40,21,1026,2,0,6
23,46,1391,5443171,5456455,15981,45,1,1024,2,0,7
24,72,1463,1125281,1135646,11020,10,8,1018,2,0,1
25,71,1534,2204686,2226957,11091,20,32,1019,1,0,2
26,74,1608,1805573,1819397,8508,15,22,1019,1,0,4
27,50,1658,3880630,3934197,7551,35,22,1019,0,0,6
28,73,1731,1778542,1791895,8249,15,26,1022,1,0,2
29,84,1815,546928,550040,2738,5,48,1021,2,0,10
30,59,1874,1055690,1080301,2582,10,48,1026,0,0,15
31,65,1939,757459,763841,1936,10,128,1030,1,0,6
32,69,2008,603381,622413,1134,5,3,1015,0,0,12
33,133,2141,68952,69330,447,1,11,1018,2,0,0
34,64,2205,580259,598871,355,5,11,1018,0,0,8
35,56,2261,4156291,4224667,354,35,11,1020,0,0,7
36,75,2336,4542359,4555750,540,40,5,1021,2,0,13
37,22,2358,6850551,6904174,660,55,5,1021,0,0,11
