element_in,element_in_cost,element_out,element_out_cost,entry,event,time
662,53,317,45,2913609,37,2026-05-15T05:04:24.907887Z
253,51,101,47,2913609,36,2026-05-08T20:58:22.199864Z
256,58,373,60,2913609,35,2026-05-01T08:23:53.891867Z
257,51,77,41,2913609,34,2026-04-24T15:05:49.511603Z
64,86,661,90,2913609,34,2026-04-19T18:03:55.608185Z
178,62,136,72,2913609,33,2026-04-11T14:33:22.207052Z
691,56,661,90,2913609,33,2026-04-11T14:33:22.206881Z
350,54,660,47,2913609,33,2026-04-11T14:33:22.206651Z
241,57,329,58,2913609,33,2026-04-11T14:33:22.206488Z
235,105,517,54,2913609,33,2026-04-11T14:33:22.206233Z
84,54,449,98,2913609,33,2026-04-11T14:33:22.206026Z
343,43,317,45,2913609,33,2026-04-11T14:33:22.205731Z
72,51,77,41,2913609,33,2026-04-11T14:33:22.205443Z
151,45,373,61,2913609,33,2026-04-11T14:33:22.205152Z
74,47,5,72,2913609,33,2026-04-11T14:33:22.204783Z
139,45,101,47,2913609,33,2026-04-11T14:33:22.204482Z
220,48,1,57,2913609,33,2026-04-11T14:33:22.204109Z
411,50,374,54,2913609,32,2026-04-04T13:41:51.668549Z
317,45,8,61,2913609,31,2026-03-15T05:18:06.433497Z
517,54,47,75,2913609,30,2026-03-05T22:10:59.770872Z
5,72,411,50,2913609,30,2026-03-05T22:10:59.764512Z
374,54,106,50,2913609,28,2026-02-24T04:58:03.749303Z
661,89,249,74,2913609,28,2026-02-22T09:27:24.133535Z
136,71,100,47,2913609,28,2026-02-22T09:27:24.133330Z
660,47,303,51,2913609,28,2026-02-22T09:27:24.133128Z
47,77,235,105,2913609,28,2026-02-22T09:27:24.132923Z
411,49,575,45,2913609,28,2026-02-22T09:27:24.132657Z
106,50,260,48,2913609,28,2026-02-22T09:27:24.132433Z
101,46,287,55,2913609,28,2026-02-22T09:27:24.132155Z
373,59,226,54,2913609,28,2026-02-22T05:01:04.653830Z
100,47,691,57,2913609,27,2026-02-11T19:36:02.727494Z
235,105,21,73,2913609,27,2026-02-11T19:36:02.726992Z
77,40,295,47,2913609,27,2026-02-11T19:36:02.722011Z
249,72,136,70,2913609,24,2026-01-26T10:36:37.842043Z
449,94,488,70,2913609,24,2026-01-26T10:36:37.835229Z
82,77,414,84,2913609,24,2026-01-25T07:09:36.792530Z
303,51,419,65,2913609,22,2026-01-07T22:14:48.853089Z
136,69,661,90,2913609,21,2026-01-04T20:28:38.686457Z
295,47,256,58,2913609,19,2025-12-28T06:59:01.998391Z
661,89,714,73,2913609,18,2025-12-24T08:42:46.699137Z
329,56,384,74,2913609,17,2025-12-19T23:40:00.491556Z
714,75,136,65,2913609,16,2025-12-06T23:21:41.764409Z
691,55,178,65,2913609,16,2025-12-06T23:21:41.763933Z
21,71,241,56,2913609,16,2025-12-06T23:21:41.763456Z
488,68,119,83,2913609,16,2025-12-06T23:21:41.762933Z
414,84,82,74,2913609,16,2025-12-06T23:21:41.755629Z
449,90,82,75,2913609,15,2025-12-03T23:37:26.676496Z
151,44,694,42,2913609,15,2025-12-03T23:37:26.676223Z
436,50,8,61,2913609,15,2025-12-03T23:37:26.675766Z
674,48,1,57,2913609,15,2025-12-03T23:37:26.675442Z
714,74,136,64,2913609,15,2025-12-03T23:23:34.744730Z
414,82,241,57,2913609,15,2025-12-03T23:23:34.744490Z
660,48,419,66,2913609,15,2025-12-03T23:23:34.744245Z
160,63,384,75,2913609,15,2025-12-03T23:23:34.743985Z
684,50,575,46,2913609,15,2025-12-03T23:23:34.743731Z
694,42,260,48,2913609,15,2025-12-03T23:23:34.743465Z
403,58,226,51,2913609,15,2025-12-03T23:23:34.743034Z
256,59,5,63,2913609,13,2025-11-24T08:23:29.012767Z
136,62,597,66,2913609,10,2025-10-28T00:23:17.018984Z
178,64,249,75,2913609,10,2025-10-28T00:23:17.018373Z
119,81,612,59,2913609,10,2025-10-28T00:23:17.012026Z
419,69,673,55,2913609,8,2025-10-17T09:10:38.657122Z
8,59,683,40,2913609,8,2025-10-17T09:10:38.648443Z
5,62,477,50,2913609,7,2025-09-28T18:13:57.271484Z
683,40,38,45,2913609,7,2025-09-28T15:10:44.007098Z
597,67,311,54,2913609,3,2025-08-29T21:22:57.103151Z
612,59,582,65,2913609,3,2025-08-29T21:22:57.102788Z
673,55,381,145,2913609,3,2025-08-29T21:22:57.102437Z
241,55,543,55,2913609,3,2025-08-29T21:22:57.102059Z
384,76,157,64,2913609,3,2025-08-29T21:22:57.101689Z
82,72,414,80,2913609,3,2025-08-29T21:22:57.101323Z
575,45,145,45,2913609,3,2025-08-29T21:22:57.100972Z
477,50,610,45,2913609,3,2025-08-29T21:22:57.100768Z
287,55,101,45,2913609,3,2025-08-29T21:22:57.100563Z
1,55,600,44,2913609,3,2025-08-29T21:22:57.100277Z
