name,time,event
wildcard,2025-09-13T07:46:56.248811Z,4
freehit,2025-10-18T08:00:41.627232Z,8
3xc,2025-11-29T10:57:37.266950Z,13
bboost,2025-12-29T22:39:41.572274Z,19
wildcard,2026-01-03T10:40:44.403168Z,20
3xc,2026-01-24T10:46:16.696690Z,23
freehit,2026-04-18T09:49:54.056062Z,33
bboost,2026-05-15T14:08:32.783783Z,37
