season_name,total_points,rank
2016/17,760,4302391
2017/18,2012,1080537
2018/19,2264,107599
2019/20,2218,227376
2020/21,2526,3265
2021/22,2528,71476
2022/23,2612,8006
2023/24,2513,57301
2024/25,2529,69185
