event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,41,41,8019956,8022795,8019944,85,0,1000,0,0,9
2,59,100,2759251,2761876,5539422,30,0,1000,0,0,8
3,65,165,836527,837153,2416114,10,39,1000,1,0,7
4,65,230,5482784,5483975,2637152,50,1,999,2,0,8
5,65,295,232427,232772,970701,5,1,999,1,0,0
6,58,353,3216770,3220375,1018572,30,0,1003,0,0,21
7,73,426,2582789,2589165,872983,25,0,1007,0,0,20
8,84,510,349053,349981,393164,5,0,1015,0,0,14
9,40,550,8044269,8048656,606140,70,0,1015,0,0,6
10,87,637,611104,611466,344277,5,2,1018,3,0,9
11,47,684,2442242,2443511,262415,20,14,1023,2,0,8
12,42,726,4700472,4703255,279904,40,18,1022,1,0,9
13,73,799,56556,58330,61947,1,18,1022,0,0,4
14,90,889,205479,205706,19716,5,2,1019,1,0,4
15,62,951,1993094,1994857,13732,20,0,1021,1,0,5
16,90,1041,341955,342126,6495,5,12,1029,2,0,3
17,94,1135,756133,756934,3134,10,9,1034,1,0,9
18,39,1174,8722039,8724257,5725,70,1,1035,2,0,11
19,55,1229,1229831,1230005,2366,10,0,1035,3,0,2
20,38,1267,7449709,7452293,6295,60,0,1038,0,0,1
21,49,1316,6072573,6076451,9837,50,0,1035,0,0,3
22,38,1354,7608353,7610143,12362,60,0,1031,2,0,4
23,68,1422,356458,356547,2657,5,6,1028,1,0,9
24,85,1507,94437,94685,807,1,0,1029,2,0,3
25,69,1576,2821430,2824183,963,25,25,1034,1,0,4
26,67,1643,3648808,3650750,1209,30,14,1034,1,0,3
27,52,1695,3140338,3143372,925,25,14,1035,0,0,20
28,92,1787,99680,100103,336,1,1,1036,2,0,1
29,58,1841,5484121,5485010,664,45,1,1035,2,4,10
30,66,1907,307402,308889,391,5,1,1039,0,0,29
31,66,1973,646442,647712,299,10,6,1042,2,0,-1
32,58,2031,2553534,2564798,321,20,12,1034,0,0,13
33,134,2165,42342,45457,98,1,35,1030,1,0,0
34,58,2223,1185939,1191601,121,10,35,1030,0,0,14
35,48,2271,7769722,7773114,206,60,13,1030,1,0,16
36,82,2353,2760811,2762879,203,25,17,1033,1,0,11
37,21,2374,7506132,7508579,288,60,1,1034,1,0,11
