element,position,multiplier,player_name
1,1,1,David Raya Martín
694,2,1,Nordi Mukiele
373,3,1,Virgil van Dijk
5,4,1,Gabriel dos Santos Magalhães
329,5,1,Harry Wilson
414,6,1,Phil Foden
16,7,1,Bukayo Saka
237,8,1,Enzo Fernández
387,9,1,Dominik Szoboszlai
661,10,1,Hugo Ekitiké
430,11,2,Erling Haaland
470,12,0,Martin Dúbravka
295,13,0,Michael Keane
411,14,0,Nico O'Reilly
252,15,0,Marc Guiu Paz
