h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.202984,1.28478,0.202984,1.28478,"{'att': 339, 'def': 26}","{'att': 202, 'def': 35}",2,5,0,2,0.4194,l,2025-08-24 16:30:00,0,0,1,0,-1.081796
h,3.96645,0.600485,3.96645,0.600485,"{'att': 196, 'def': 26}","{'att': 440, 'def': 19}",13,6,4,0,2.9103,w,2025-08-31 18:45:00,1,0,0,3,3.365965
a,0.858246,1.2156,0.858246,1.2156,"{'att': 283, 'def': 21}","{'att': 339, 'def': 19}",5,5,0,1,0.9591000000000001,l,2025-09-14 16:00:00,0,0,1,0,-0.35735400000000006
h,0.666967,1.22639,0.666967,1.22639,"{'att': 194, 'def': 18}","{'att': 221, 'def': 36}",3,8,0,1,0.8502000000000001,l,2025-09-21 10:30:00,0,0,1,0,-0.5594230000000001
a,3.54059,1.47659,3.54059,1.47659,"{'att': 315, 'def': 20}","{'att': 152, 'def': 27}",4,3,3,0,2.6393,w,2025-09-29 18:45:00,1,0,0,3,2.064
h,1.45075,2.18108,0.68945,2.18108,"{'att': 261, 'def': 24}","{'att': 238, 'def': 34}",3,9,3,3,0.8232,d,2025-10-04 13:00:00,0,1,0,1,-1.4916300000000002
a,0.220276,2.38095,0.220276,2.38095,"{'att': 360, 'def': 18}","{'att': 259, 'def': 22}",0,10,0,0,0.0752,d,2025-10-19 16:00:00,0,1,0,1,-2.1606739999999998
h,0.905304,1.24614,0.905304,1.24614,"{'att': 298, 'def': 11}","{'att': 202, 'def': 28}",2,7,1,0,1.0644,w,2025-10-26 18:45:00,1,0,0,3,-0.34083600000000003
a,0.657914,0.780185,0.657914,0.780185,"{'att': 225, 'def': 20}","{'att': 371, 'def': 30}",3,3,0,0,1.1953,d,2025-10-30 18:45:00,0,1,0,1,-0.12227100000000002
h,0.587684,1.48457,0.587684,1.48457,"{'att': 284, 'def': 14}","{'att': 265, 'def': 22}",0,5,2,0,0.6181,w,2025-11-03 19:45:00,1,0,0,3,-0.896886
a,0.54928,1.73965,0.54928,1.73965,"{'att': 355, 'def': 19}","{'att': 261, 'def': 36}",3,9,0,2,0.4219,l,2025-11-09 19:45:00,0,0,1,0,-1.19037
