season_name,total_points,rank
2016/17,1510,3476477
2017/18,1823,2634793
2018/19,2114,731936
2019/20,1797,4316024
2020/21,1698,5306041
2021/22,2082,2069588
2022/23,2301,1514096
2023/24,2391,405731
2024/25,2190,2993076
