season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2019/20,220566,55,53,92,2480,3,2,14,27,0,0,0,8,0,0,5,516,599.2,532.6,193.0,132.3,0,0,0,0,0,0.00,0.00,0.00,0.00
2020/21,220566,55,53,91,2747,2,2,13,27,0,0,0,6,0,0,5,531,640.6,546.3,335.0,152.4,0,0,0,0,0,0.00,0.00,0.00,0.00
2021/22,220566,55,55,127,2884,7,2,17,22,0,0,0,5,0,0,9,618,758.2,541.4,444.0,174.8,0,0,0,0,0,0.00,0.00,0.00,0.00
2022/23,220566,60,56,108,2911,2,6,11,26,0,0,0,5,0,0,7,606,716.0,555.9,493.0,176.9,0,0,0,0,34,4.53,3.49,8.02,25.24
2023/24,220566,55,56,159,2931,8,10,14,26,0,0,0,8,1,0,19,737,1043.8,894.8,484.0,242.3,0,0,0,0,34,3.99,6.15,10.14,29.89
2024/25,220566,65,62,3,72,0,0,0,1,0,0,0,0,0,0,0,21,12.2,17.5,0.0,3.0,0,0,0,11,1,0.00,0.09,0.09,0.33
