h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.443508,1.47691,0.443508,1.47691,"{'att': 244, 'def': 20}","{'att': 255, 'def': 32}",0,5,0,1,0.5099,l,2025-08-23 18:45:00,0,0,1,0,-1.033402
h,1.51584,0.521585,1.51584,0.521585,"{'att': 303, 'def': 23}","{'att': 130, 'def': 28}",3,7,1,0,2.2273,w,2025-08-30 16:30:00,1,0,0,3,0.9942550000000001
a,0.198634,1.15538,0.198634,1.15538,"{'att': 196, 'def': 19}","{'att': 344, 'def': 21}",2,7,0,1,0.4512,l,2025-09-14 18:45:00,0,0,1,0,-0.9567460000000001
h,1.78786,0.794732,1.02656,0.794732,"{'att': 154, 'def': 22}","{'att': 231, 'def': 22}",4,2,2,1,2.2069,w,2025-09-20 13:00:00,1,0,0,3,0.23182799999999992
a,1.5908,2.09017,0.829502,2.09017,"{'att': 118, 'def': 24}","{'att': 315, 'def': 23}",8,6,2,2,0.9776999999999999,d,2025-09-28 16:00:00,0,1,0,1,-1.2606680000000001
h,3.69928,0.0265067,3.69928,0.0265067,"{'att': 98, 'def': 21}","{'att': 287, 'def': 22}",14,1,4,0,2.9799,w,2025-10-05 13:00:00,1,0,0,3,3.6727733
a,1.15836,0.367775,1.15836,0.367775,"{'att': 190, 'def': 32}","{'att': 281, 'def': 19}",3,3,2,0,2.1498,w,2025-10-19 13:00:00,1,0,0,3,0.7905850000000001
a,0.883347,3.87905,0.883347,2.35645,"{'att': 181, 'def': 20}","{'att': 182, 'def': 18}",6,3,2,2,0.0538,d,2025-10-26 16:00:00,0,1,0,1,-1.473103
h,0.3322,0.797473,0.3322,0.797473,"{'att': 128, 'def': 17}","{'att': 388, 'def': 19}",6,4,0,0,0.7806,d,2025-10-29 18:45:00,0,1,0,1,-0.465273
a,3.51745,0.622333,3.51745,0.622333,"{'att': 108, 'def': 15}","{'att': 193, 'def': 22}",8,3,3,1,2.8676999999999997,w,2025-11-02 17:00:00,1,0,0,3,2.895117
h,1.64488,0.19503,1.64488,0.19503,"{'att': 352, 'def': 22}","{'att': 184, 'def': 18}",2,5,2,0,2.5906999999999996,w,2025-11-09 14:00:00,1,0,0,3,1.4498499999999999
a,2.88287,1.88758,2.12157,1.88758,"{'att': 151, 'def': 25}","{'att': 182, 'def': 32}",3,9,3,0,2.0889,w,2025-11-22 14:00:00,1,0,0,3,0.23399000000000014
h,2.11713,2.33533,1.35583,2.33533,"{'att': 119, 'def': 29}","{'att': 254, 'def': 14}",9,2,1,3,1.1889999999999998,l,2025-12-01 19:45:00,0,0,1,0,-0.9794999999999998
a,1.23115,1.24155,1.23115,1.24155,"{'att': 254, 'def': 27}","{'att': 309, 'def': 26}",2,6,1,1,1.3421,d,2025-12-07 17:00:00,0,1,0,1,-0.010399999999999965
h,0.97387,2.07145,0.97387,2.07145,"{'att': 260, 'def': 19}","{'att': 292, 'def': 16}",3,14,0,1,0.6037,l,2025-12-14 19:45:00,0,0,1,0,-1.09758
