event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,65,65,1743774,1744020,1743774,20,0,1000,0,0,5
2,51,116,5148179,5148568,2307349,50,0,999,0,0,12
3,65,181,865963,866019,772668,10,12,1000,2,0,9
4,85,266,561329,561351,248514,5,3,999,1,0,8
5,55,321,1340381,1340567,147938,15,3,1002,0,0,6
6,79,400,337237,337313,49132,5,0,1002,2,0,9
7,78,478,1476458,1476677,33840,15,0,1004,0,0,8
8,71,549,1842241,1842516,33049,20,1,1005,0,0,13
9,39,588,8476092,8476461,78810,70,1,1006,0,0,4
10,89,677,393298,393342,34782,5,0,1012,1,0,6
11,47,724,2189134,2189337,23144,20,0,1017,0,0,4
12,54,778,1474941,1474950,12943,15,0,1015,4,0,6
13,77,855,21292,21373,1143,1,0,1015,0,0,19
14,65,920,4699745,4699832,2184,40,0,1015,0,0,8
15,72,992,641776,641803,709,10,1,1018,2,0,9
16,81,1073,1086814,1086893,650,10,3,1024,2,0,4
17,85,1158,2010356,2010467,581,20,6,1028,1,0,6
18,68,1226,354486,354495,122,5,0,1027,4,0,0
19,40,1266,6218694,6218889,152,50,0,1029,0,0,7
20,56,1322,1944336,1944422,151,20,4,1027,2,0,4
21,57,1379,3196413,3196619,150,30,4,1026,0,0,4
22,48,1427,2908260,2908348,108,25,17,1023,2,0,18
23,35,1462,10278858,10278995,181,85,8,1021,1,0,13
24,72,1534,1008960,1009057,110,10,8,1020,0,0,0
25,67,1601,3588724,3588852,186,30,13,1021,2,0,3
26,76,1677,1412062,1412136,142,15,0,1022,1,0,6
27,49,1726,4292797,4293067,125,35,0,1022,0,0,7
28,86,1812,315769,315819,74,5,0,1024,1,0,2
29,47,1859,8395409,8395535,222,70,0,1028,0,0,14
30,73,1932,68189,68228,87,1,0,1031,0,0,23
31,59,1991,1751474,1751650,115,15,13,1035,2,0,6
32,53,2044,4192241,4192840,159,35,10,1025,0,0,11
33,119,2163,289539,289567,108,5,21,1021,2,0,0
34,59,2222,1051813,1052478,124,10,21,1021,0,0,9
35,65,2287,1495190,1495340,76,15,21,1023,0,0,6
36,68,2355,6384955,6385014,177,50,10,1024,3,0,16
37,29,2384,4577241,4577402,160,40,13,1025,1,0,0
