event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,62,62,2372236,2384417,2372235,30,5,1000,0,0,5
2,33,95,9827140,9829885,6501807,95,4,1000,0,0,18
3,49,140,5226808,5231935,6512116,50,1,1003,2,4,4
4,85,225,561329,562390,3255461,5,31,1003,1,0,8
5,53,278,1965772,1969321,2283941,20,36,1005,1,0,10
6,68,346,1466307,1468125,1383908,15,1,1007,1,0,3
7,84,430,608554,611222,734791,10,1,1010,0,0,6
8,79,509,763272,764393,424991,10,1,1013,2,0,21
9,72,581,317273,318029,125028,5,1,1014,0,0,19
10,66,647,6295647,6298756,215158,55,15,1018,2,0,7
11,58,705,415596,416829,84148,5,9,1021,1,0,7
12,49,754,2457927,2462318,64281,20,13,1020,1,0,5
13,57,811,548455,551333,30124,5,13,1021,0,0,19
14,66,877,4571241,4577101,41712,40,8,1020,1,0,15
15,35,912,10983131,10985018,121447,90,21,1020,1,0,6
16,86,998,602930,604180,77669,5,21,1019,4,0,0
17,90,1088,1205844,1208008,53432,10,23,1024,1,0,2
18,43,1131,6898167,6902972,66055,55,7,1026,2,0,15
19,31,1158,10723731,10726051,123070,85,10,1023,2,4,13
20,70,1228,270641,271574,52754,5,12,1022,1,0,4
21,71,1299,430864,431960,25581,5,15,1022,1,0,9
22,34,1333,9580492,9585992,37223,80,17,1022,1,0,11
23,55,1388,1989738,1993647,19250,20,17,1025,0,0,8
24,70,1458,1500653,1503235,14787,15,23,1024,2,0,5
25,60,1518,6255989,6259568,25316,50,3,1026,1,0,14
26,111,1629,1813,1817,2738,1,3,1029,0,0,8
27,53,1682,3047749,3050699,2045,25,6,1032,1,0,10
28,73,1755,1812735,1815480,2326,15,2,1033,2,0,0
29,75,1830,1451956,1455116,1244,15,2,1034,0,0,15
30,72,1902,85644,86613,538,1,2,1039,0,0,14
31,59,1961,1780784,1782360,582,15,14,1034,3,0,3
32,58,2019,2553534,2572285,637,20,0,1023,0,0,12
33,129,2148,101294,102644,306,1,0,1024,0,0,0
34,51,2199,2241654,2246832,517,20,0,1024,0,0,12
35,48,2247,7423419,7434602,807,60,0,1027,0,0,20
36,79,2326,3481155,3484065,926,30,4,1030,1,0,16
37,27,2353,5319476,5320021,879,45,6,1030,3,0,13
