event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,50,50,5781366,5886101,5781357,65,0,1000,0,0,4
2,43,93,7673712,7714068,6848626,75,0,1000,0,0,4
3,49,142,5226808,5256519,6213081,50,0,999,2,0,3
4,57,195,8176451,8190230,7076480,75,5,997,2,4,8
5,48,243,3437485,3496762,6267261,30,5,997,0,0,3
6,69,312,1227843,1268158,3822876,15,0,999,0,0,9
7,91,403,165379,170107,2013137,5,0,1003,0,0,0
8,69,472,2298103,2330336,1742996,20,0,1010,0,0,17
9,39,511,8476092,8535104,2207912,70,0,1010,0,0,4
10,93,604,189945,191178,1238373,5,5,1009,3,0,13
11,46,650,2780845,2796559,1052604,25,2,1012,2,0,10
12,56,706,1103137,1115964,647325,10,6,1014,1,0,16
13,81,787,9288,10179,119922,1,6,1015,0,0,1
14,83,870,688215,693634,61883,10,4,1015,2,0,3
15,81,951,181979,183613,14028,5,16,1021,1,0,12
16,81,1032,1086814,1090960,11676,10,4,1029,2,0,3
17,88,1120,1440250,1456576,8423,15,4,1035,0,0,5
18,43,1163,6898167,6923678,11334,55,6,1034,2,0,11
19,45,1208,4193413,4219062,8942,35,1,1031,1,0,11
20,51,1259,2969308,3017782,10037,25,1,1031,0,0,22
21,56,1315,3739456,3765756,10393,30,2,1030,1,0,12
22,47,1362,3264671,3278116,7859,30,23,1028,2,0,18
23,40,1402,8184764,8214596,8721,65,13,1027,1,0,14
24,76,1478,570105,576982,4739,5,2,1030,1,0,1
25,71,1549,2204686,2230317,4811,20,26,1032,1,0,2
26,73,1622,2024873,2041113,3977,20,12,1032,1,0,12
27,55,1677,2231460,2273044,2617,20,12,1032,0,0,6
28,70,1747,2376893,2390384,3520,20,33,1032,2,0,0
29,71,1818,2125627,2158426,2320,20,33,1034,0,0,6
30,80,1898,14222,14652,646,1,39,1036,1,0,22
31,59,1957,1727710,1739423,699,15,39,1041,1,0,0
32,70,2027,512082,531374,405,5,11,1024,0,0,11
33,132,2159,76782,77769,149,1,64,1021,2,0,0
34,58,2217,1185939,1226253,175,10,64,1021,0,0,6
35,53,2270,5352115,5431445,209,45,64,1022,0,0,16
36,72,2342,5370665,5372928,382,45,10,1024,4,0,17
37,21,2363,7545478,7555095,508,60,3,1026,2,0,13
