season_name,total_points,rank
2012/13,1404,2282802
2014/15,1958,343608
2015/16,2136,132533
2016/17,2262,24244
2017/18,2102,481216
2018/19,2362,17165
2019/20,2292,58645
2020/21,2445,34735
2021/22,2524,76084
2022/23,2472,269924
2023/24,2499,77728
2024/25,2536,59113
