season_name,total_points,rank
2012/13,1868,686727
2013/14,2392,12172
2014/15,2035,136644
2015/16,2109,197532
2016/17,2058,367553
2017/18,2028,958261
2018/19,2100,841757
2019/20,2111,822622
2020/21,2285,428727
2021/22,2334,519520
2022/23,2472,268442
2023/24,2526,41369
2024/25,2488,158337
