name,time,event
wildcard,2025-08-30T14:39:03.298712Z,4
bboost,2025-09-26T09:42:25.710056Z,6
3xc,2025-11-07T22:38:54.404001Z,11
freehit,2025-11-23T12:43:45.685308Z,13
bboost,2026-02-08T16:57:38.022230Z,26
freehit,2026-04-10T19:32:49.700780Z,33
wildcard,2026-04-24T23:33:35.434831Z,35
3xc,2026-05-01T19:11:47.955900Z,36
