season_name,total_points,rank
2017/18,1943,1651247
2018/19,2142,543824
2019/20,2252,128643
2020/21,2272,489071
2021/22,2015,2651451
2022/23,2047,4651728
2023/24,2520,48272
2024/25,2395,605755
