season_name,total_points,rank
2009/10,1583,1592370
2011/12,1951,274950
2012/13,1721,1348075
2013/14,2194,310423
2014/15,2231,4823
2015/16,2096,235771
2016/17,1922,1031023
2017/18,2245,53985
2018/19,2306,52716
2019/20,2140,614944
2020/21,2063,2029419
2021/22,2201,1191778
2022/23,2263,1934594
2023/24,2306,984086
2024/25,2291,1619153
