event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,59,59,3111857,3160554,3111856,35,5,1000,0,0,6
2,40,99,8464219,8482454,5742257,80,5,1001,0,0,6
3,39,138,8656565,8671209,6741094,80,5,999,0,0,3
4,78,216,1475616,1491710,4396473,15,11,1001,0,0,12
5,54,270,1563964,1582931,3063072,15,11,1008,0,0,16
6,84,354,159241,159497,973657,5,2,1010,4,0,15
7,70,424,3399943,3419431,951045,30,2,1016,0,0,7
8,94,518,76732,77356,261300,1,8,1020,2,0,0
9,34,552,10544504,10554839,563172,90,53,1025,1,0,19
10,79,631,1928138,1940301,456868,20,28,1029,1,0,24
11,49,680,1801836,1814031,318130,15,20,1034,1,0,8
12,36,716,7133538,7149438,436315,60,13,1039,1,0,2
13,55,771,698795,706764,256371,10,13,1038,0,0,4
14,82,849,800718,804041,178476,10,16,1035,2,4,3
15,55,904,3890968,3906986,174704,35,16,1037,1,0,15
16,80,984,1218261,1220787,144170,10,14,1048,2,0,16
17,74,1058,4818890,4827205,200255,40,10,1055,2,0,11
18,49,1107,4208953,4221039,185822,35,36,1058,2,0,22
19,45,1152,3898573,3926329,154605,35,36,1059,0,0,5
20,72,1224,191414,193436,61980,5,23,1056,1,0,3
21,78,1302,86725,87788,21160,1,23,1057,0,0,12
22,54,1356,1365947,1367016,11200,15,44,1059,3,0,10
23,51,1407,3128035,3151999,6592,25,44,1067,0,0,11
24,85,1492,98035,98602,2126,1,9,1066,3,0,7
25,74,1566,1327393,1345290,1804,15,9,1073,0,0,4
26,85,1651,386419,389296,757,5,1,1077,1,0,7
27,50,1701,3880630,3910328,634,35,1,1081,0,0,14
28,83,1784,515339,519756,409,5,9,1084,1,0,1
29,75,1859,1592713,1594110,234,15,11,1077,3,0,14
30,63,1922,547027,558318,168,5,11,1084,0,0,11
31,55,1977,2519513,2526796,238,20,25,1085,1,0,0
32,67,2044,821763,834609,162,10,25,1088,0,0,21
33,97,2141,1226588,1235382,447,10,25,1083,0,0,21
34,64,2205,644570,645726,368,5,90,1079,3,0,0
35,51,2256,6178572,6215415,488,50,56,1066,0,0,6
36,92,2348,955950,962150,279,10,51,1069,1,0,0
37,27,2375,5251619,5263959,271,45,60,1073,1,0,8
