season_name,total_points,rank
2008/09,1774,331461
2009/10,2237,47617
2010/11,1944,180265
2012/13,1887,602969
2013/14,2231,210549
2014/15,2056,102012
2015/16,2026,511766
2016/17,2278,17985
2017/18,2034,914253
2018/19,2131,616228
2019/20,2027,1601889
2020/21,2285,427797
2021/22,2629,9231
2022/23,2535,84152
2023/24,2420,279849
2024/25,2066,4722873
