h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.960002,2.91934,0.960002,1.39915,"{'att': 206, 'def': 19}","{'att': 205, 'def': 27}",6,4,2,3,0.2323,l,2023-08-12 18:00:00,0,0,1,0,-0.43914799999999987
h,1.3445,1.62597,1.3445,0.865874,"{'att': 297, 'def': 24}","{'att': 237, 'def': 14}",6,4,1,1,1.0892,d,2023-08-20 18:45:00,0,1,0,1,0.478626
a,0.487094,1.86713,0.487094,1.86713,"{'att': 498, 'def': 33}","{'att': 173, 'def': 22}",4,16,1,3,0.4183,l,2023-08-26 19:00:00,0,0,1,0,-1.380036
a,0.612432,1.24938,0.612432,1.24938,"{'att': 293, 'def': 25}","{'att': 263, 'def': 30}",6,12,0,3,0.7421,l,2023-09-02 19:00:00,0,0,1,0,-0.636948
h,1.61194,0.629577,1.61194,0.629577,"{'att': 100, 'def': 22}","{'att': 299, 'def': 13}",14,2,0,1,2.0888,l,2023-09-16 19:00:00,0,0,1,0,0.9823629999999999
h,3.08782,0.649363,3.08782,0.649363,"{'att': 201, 'def': 30}","{'att': 207, 'def': 20}",21,1,2,1,2.7456,w,2023-09-24 13:00:00,1,0,0,3,2.4384569999999997
a,1.52229,0.305015,1.52229,0.305015,"{'att': 309, 'def': 26}","{'att': 335, 'def': 19}",4,4,1,0,2.4540999999999995,w,2023-09-29 19:00:00,1,0,0,3,1.2172749999999999
h,2.58377,1.34285,2.58377,1.34285,"{'att': 311, 'def': 26}","{'att': 212, 'def': 24}",12,4,1,1,2.2196999999999996,d,2023-10-08 15:05:00,0,1,0,1,1.2409199999999998
a,1.96292,1.84471,1.96292,1.84471,"{'att': 201, 'def': 26}","{'att': 298, 'def': 23}",11,2,0,0,1.4690999999999999,d,2023-10-20 19:00:00,0,1,0,1,0.11820999999999993
h,4.32919,1.21849,2.809,1.21849,"{'att': 268, 'def': 15}","{'att': 319, 'def': 33}",9,6,4,0,2.8802000000000003,w,2023-10-28 19:00:00,1,0,0,3,1.59051
a,0.707799,0.521851,0.707799,0.521851,"{'att': 259, 'def': 40}","{'att': 251, 'def': 24}",11,3,0,0,1.4321,d,2023-11-04 16:00:00,0,1,0,1,0.185948
h,1.21972,0.723678,1.21972,0.723678,"{'att': 266, 'def': 37}","{'att': 166, 'def': 24}",5,4,1,0,1.7681,w,2023-11-12 20:45:00,1,0,0,3,0.49604199999999987
a,2.53223,1.84299,2.53223,1.84299,"{'att': 322, 'def': 29}","{'att': 346, 'def': 23}",7,3,3,0,1.8451000000000002,w,2023-11-25 16:00:00,1,0,0,3,0.6892400000000003
h,2.66019,3.02776,1.9001,3.02776,"{'att': 263, 'def': 28}","{'att': 213, 'def': 9}",9,7,3,2,1.1613,w,2023-12-02 16:00:00,1,0,0,3,-1.1276599999999999
a,1.61301,1.34889,1.61301,1.34889,"{'att': 148, 'def': 15}","{'att': 297, 'def': 25}",11,4,0,0,1.5913,d,2023-12-08 20:00:00,0,1,0,1,0.26412000000000013
h,1.26773,0.876139,1.26773,0.876139,"{'att': 290, 'def': 24}","{'att': 252, 'def': 21}",4,5,2,0,1.7261,w,2023-12-16 20:00:00,1,0,0,3,0.391591
a,0.539445,2.95792,0.539445,2.19782,"{'att': 221, 'def': 19}","{'att': 314, 'def': 18}",6,8,0,2,0.111,l,2023-12-20 20:00:00,0,0,1,0,-1.6583750000000002
h,2.68223,1.80377,1.92213,1.80377,"{'att': 401, 'def': 16}","{'att': 202, 'def': 24}",7,12,0,2,1.9812999999999998,l,2024-01-14 19:45:00,0,0,1,0,0.1183599999999998
a,1.17066,2.4207,1.17066,1.66061,"{'att': 271, 'def': 19}","{'att': 242, 'def': 19}",3,5,2,0,0.48619999999999997,w,2024-01-28 16:05:00,1,0,0,3,-0.4899499999999999
a,1.63838,0.711906,1.63838,0.711906,"{'att': 251, 'def': 16}","{'att': 323, 'def': 23}",6,1,1,0,2.1456999999999997,w,2024-02-03 20:00:00,1,0,0,3,0.9264739999999999
h,1.91964,1.66695,1.91964,1.66695,"{'att': 279, 'def': 22}","{'att': 263, 'def': 27}",5,10,3,1,1.5676,w,2024-02-10 16:00:00,1,0,0,3,0.2526900000000001
a,1.45983,1.04087,1.45983,1.04087,"{'att': 317, 'def': 16}","{'att': 267, 'def': 22}",4,0,1,1,1.6825,d,2024-02-18 16:05:00,0,1,0,1,0.41896
h,2.863,2.33037,2.863,1.46301,"{'att': 205, 'def': 27}","{'att': 303, 'def': 27}",15,4,2,3,1.7262,l,2024-02-25 12:00:00,0,0,1,0,1.39999
a,3.35268,2.13225,2.59258,2.13225,"{'att': 263, 'def': 29}","{'att': 279, 'def': 8}",9,6,3,0,2.2249000000000003,w,2024-03-03 19:45:00,1,0,0,3,0.4603299999999999
h,0.751467,0.522507,0.751467,0.522507,"{'att': 311, 'def': 22}","{'att': 232, 'def': 24}",4,7,1,0,1.5727,w,2024-03-09 20:00:00,1,0,0,3,0.22895999999999994
h,1.36305,1.80693,1.36305,1.04683,"{'att': 225, 'def': 31}","{'att': 239, 'def': 20}",10,3,1,3,0.9599,l,2024-03-16 20:00:00,0,0,1,0,0.31622000000000017
a,0.741746,1.60249,0.741746,1.60249,"{'att': 287, 'def': 31}","{'att': 241, 'def': 26}",7,3,1,2,0.6729999999999999,l,2024-03-29 20:00:00,0,0,1,0,-0.860744
h,1.03136,1.54783,1.03136,0.787803,"{'att': 185, 'def': 30}","{'att': 242, 'def': 21}",3,7,1,1,0.8865,d,2024-04-06 15:00:00,0,1,0,1,0.24355700000000002
a,1.90927,0.802713,1.14918,0.802713,"{'att': 136, 'def': 26}","{'att': 338, 'def': 10}",10,1,1,2,2.2595,l,2024-04-12 19:00:00,0,0,1,0,0.3464670000000001
h,2.80705,0.617299,2.04695,0.617299,"{'att': 278, 'def': 32}","{'att': 222, 'def': 28}",8,4,1,0,2.7409,w,2024-04-20 19:00:00,1,0,0,3,1.4296509999999998
a,1.25145,1.77344,1.25145,1.77344,"{'att': 238, 'def': 22}","{'att': 289, 'def': 13}",4,3,1,2,0.9946,l,2024-04-28 19:00:00,0,0,1,0,-0.52199
h,2.30235,0.459806,2.30235,0.459806,"{'att': 218, 'def': 29}","{'att': 281, 'def': 19}",14,7,2,0,2.6572,w,2024-05-03 19:00:00,1,0,0,3,1.8425440000000002
a,0.410537,2.1522,0.410537,2.1522,"{'att': 331, 'def': 32}","{'att': 240, 'def': 21}",3,12,1,1,0.25780000000000003,d,2024-05-12 19:00:00,0,1,0,1,-1.7416630000000002
h,5.38555,1.11518,5.38555,1.11518,"{'att': 307, 'def': 29}","{'att': 311, 'def': 29}",21,5,2,2,2.9556,d,2024-05-19 19:00:00,0,1,0,1,4.27037
